rec_id,url,result
438,https://atlantafalcons.com,0
443,https://dishesdelish.com,0
445,https://shop-natural-kitchen.jp,0
447,https://stempora.com,0
451,https://thefantasyreviews.com,0
456,https://bookswagon.com,0
459,https://gambar.xyz,0
460,https://topdrinks.es,0
466,https://naturalenglish.co,0
470,https://conqueror-888.com,0
471,https://findabride.co,0
478,https://arpyia.com,0
479,https://ozarks.edu,0
492,https://kumulusvape.fr,0
494,https://freshlypicked.com,0
500,https://traderlink.io,0
502,https://anchor.fm,0
507,https://wabiz.com.br,0
509,https://aviator-game-bonus.com,0
522,https://avgs.fun,0
526,https://luotphimtv.vip,0
528,https://jumpmatome2ch.biz,0
531,https://dlnws.com,0
534,https://prepfe.com,0
537,https://psucollegian.com,0
540,https://tykr.com,0
545,https://3djuegospc.com,0
547,https://crunch.com,0
549,https://oncehub.com,0
560,https://customsizepricecalculator.com,0
561,https://capitallegacy.co.za,0
567,https://babeporn.org,0
569,https://spoton.com,0
573,https://newhavendisplay.com,0
584,https://cpservers.info,0
591,https://wzvvl.cn,0
592,https://cyber-security-degrees.xyz,0
594,https://liga178nihbos.com,0
596,https://gbwhatsapp.cc,0
10007,https://cloudflare-ipfs.com/ipfs/bafybeiclogqqdl4ru6r7oscz46hxbdidvagcghiw5nrvbjdhkgx5n2s4se/00TMpay).html,1
10008,https://ipfs.io/ipfs/bafybeiclogqqdl4ru6r7oscz46hxbdidvagcghiw5nrvbjdhkgx5n2s4se/00TMpay).html,1
10009,https://wetrans-chat-rework-test.pages.dev,1
10011,https://ipfs.io/ipfs/bafybeib6oxmi6w5atzwex3snhr33buibrikuqn5ihce72vftk4pni4kwjm/akpokii.html,1
10012,https://currentlyatt08888.weebly.com/,1
10013,https://docs.google.com/presentation/d/e/2PACX-1vSrJfZ2Hd1sSufStn1BgQuAJUwOwXN4Q6EokLj_rjnl5zXLksam8KHsQjEaro9wfqC6O9-bWX3Osxzz/pub?start=false&amp;loop=false&amp;delayms=3000,1
10015,https://ipfs.io/ipfs/bafybeifw6kbpcijwz4l4xjpill35j3rettlcuav4ftpjplqjxyprha7cqq/ghghgo.html,1
10033,https://service-orange0660.weebly.com/,1
10036,https://support-approval.com/,1
10037,https://alienoffice.firebaseapp.com/,1
10039,https://norelydocusign2.pages.dev/arinzaman,1
10040,https://lasvocaux.wixsite.com/vocaleacceil/,1
10042,https://docs.google.com/presentation/d/e/2PACX-1vTx5q0VUWfYV2fEqCQFineYWTa0aVcV_QTSXFQ70_mVm9Pj9asT3BOOCsnLC7_msXZSeZ4loRSc6VkJ/pub?start=false&amp;loop=false&amp;delayms=3000,1
10048,https://docs.google.com/presentation/d/e/2PACX-1vSvpYK93-qprwj1BZnR0cjcAeT_n1ftxoSTBbB6RoyYC-cqRoDYgj902U-FKD1GDe110dTmdV_tvRa7/pub?start=false&amp;loop=false&amp;delayms=3000,1
10057,https://violet228216.studio.site/,1
10060,https://docs.google.com/presentation/d/e/2PACX-1vSzzI648B7WmyXUKq0c96WdPFvLuT0tcSXwTsz4OMyoV0NDtHnXxeUGdRe7wUf8QiSrEK9VP_lnkA4L/pub?start=false&amp;loop=false&amp;delayms=3000,1
10061,https://mitaumskwllet.gitbook.io/us,1
10062,https://mitaumskwllet.gitbook.io,1
10063,https://metamskchrom-extension.gitbook.io/us,1
10064,https://metamskchrom-extension.gitbook.io,1
10070,https://docs.google.com/presentation/d/e/2PACX-1vT8gvEB26ZkjKvAgWVwA6VbUFFhM4nRW_vRUw7_R0-RCUWwO-Fk33cyPocCq_21iuz1_m7em5dszrst/pub?start=false&amp;loop=false&amp;delayms=3000,1
10074,https://attmail15.wixstudio.io/my-site-2,1
10075,https://case-11091068.centerbusinesspage.com/11091068,1
10077,https://docs.google.com/presentation/d/e/2PACX-1vRbuS2hP7On5_cNmvO1NTA5yE8iJbBiDRftTdy922TYxSuRXGeIWNyIPV0bHOFuPY_KgAZyFvXYohBC/pub?start=false&loop=false&delayms=3000&slide=id.p,1
10078,https://docs.google.com/presentation/d/e/2PACX-1vRbuS2hP7On5_cNmvO1NTA5yE8iJbBiDRftTdy922TYxSuRXGeIWNyIPV0bHOFuPY_KgAZyFvXYohBC/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
10079,https://seevviices.weebly.com/,1
10081,https://docs.google.com/presentation/d/e/2PACX-1vRoIwwGmNWyzWKJUHKR2Z0zdPNc88ZboVd4TRcCLvA0IsPiGTXKY7CTJDcqAWKsdKCyriqfEeawMfMW/pub?start=false&amp;loop=false&amp;delayms=3000,1
10082,https://ipfs.io/ipfs/bafkreibiyrhqtf2njs4dbmx3mdm2ye4ty6tak25rbiz3ccuraundioaj6a#x@x.com,1
10083,https://wallett-en-connect.gitbook.io/us,1
10084,https://wallett-en-connect.gitbook.io,1
10091,https://sparkasse.de-freigabecenter.de,1
10098,https://attyahoonetmail.github.io/attyahoomail/,1
10099,https://docs.google.com/presentation/d/e/2PACX-1vTXN5FhiynKq8cBeMHYlqwQk8SX2T9gv1ZlhMZwSK-jJTKX_pl-pvQ9aJJ6oMHNGvnzpG2F6x81rwFO/pub?start=false&amp;loop=false&amp;delayms=3000,1
10103,https://docs.google.com/presentation/d/e/2PACX-1vTqu91fjebqLbuLJuA2w3OKPeQeDMFz_OXnxhrkGbBBrWK4RVVX-9xG7VANZozDz0VgfjItnlmRzLrI/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
10105,https://docs.google.com/presentation/d/e/2PACX-1vRrCMUvQK4_y8hzYXS4KndIpvqX0Ke4EVs80483NN9g4yfYGSks4kFA99gA41ydfQC5kUMGvNiqh1yZ/pub?start=false&amp;loop=false&amp;delayms=3000,1
10122,http://fix-blockchaindapps.pages.dev/,1
10126,https://appeals.transparency-business.com/,1
10129,https://docs.google.com/presentation/d/e/2PACX-1vSnuSJ68myKWDXmLPakNGqhQmP9AFs3VkXIknL4cHLfEMq75rPZWpvH8UAkIDuu5KcyvDfGEosQ9o_g/pub?start=false&amp;loop=false&amp;delayms=3000,1
10131,https://dfgthyjumyth.w3spaces.com/,1
10134,https://kuyfgttgyuil.w3spaces.com/,1
10136,https://plum552578.studio.site/,1
10138,https://preview.studio.site/live/Nxqg2wvJO1/1,1
10141,https://docs.google.com/presentation/d/e/2PACX-1vR8aBMa7Gp8slFSGvgW1eMu9gzXGotNBjDQf2yg2RE854M8yrE2Fq49VPWByogQszhHi5Sof19onwRd/pub?start=false&amp;loop=false&amp;delayms=3000,1
10143,https://siteid-2230423.univer.se/,1
10144,https://docs.google.com/presentation/d/e/2PACX-1vQnAIRp4pwd7fu0D6tL94fME8pQl5XnGK9GzkOaQXHBZ3IFWGxg5-8rCKIAn5euX4VSAwHTWk63kqRj/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
10147,https://docs.google.com/presentation/d/e/2PACX-1vRi8kxrJ4x88HmG8nLyXpzRgZPtNWBvyusVlBGqoS71ExHIdguQR9wXGQfL8P3Bij931Ut8TX_9yInj/pub?start=false&amp;loop=false&amp;delayms=3000,1
10150,https://sites.google.com/view/aktualisiere-dein-gm/home,1
10153,https://forms.office.com/pages/responsepage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAANAAXZnexVUMllWUlBTNkdUTzFLM1UyNDFMMUQwRlRBVC4u,1
10157,https://amupheld-logii.gitbook.io/us,1
10158,https://apps-ledgeir--app.gitbook.io/us,1
10164,https://browser-walttrxr.gitbook.io/us,1
10166,https://cjoinsbazeprologen.gitbook.io/us,1
10167,https://ckrakkenlogiu.gitbook.io/us,1
10168,https://coin-prologiin.gitbook.io/us,1
10171,https://conbseyprologen.gitbook.io/us,1
10172,https://connectwaallett.gitbook.io/us,1
10173,https://conzbiseprosloigen.gitbook.io/us,1
10176,https://destop-lesddgiir.gitbook.io/us,1
10178,https://gamiinileogin.gitbook.io/us,1
10179,https://gemini-logau.gitbook.io/us,1
10181,https://gemrinilogjail.gitbook.io/us,1
10182,https://genmnilogni.gitbook.io/us,1
10183,https://gumennilogien.gitbook.io/us,1
10190,https://karkeixnlogin.gitbook.io/us,1
10193,https://krakenlogijn.gitbook.io/us,1
10196,https://krekaulgin.gitbook.io/us,1
10197,https://kucoinjliogin.gitbook.io/us,1
10199,https://kucoinloginos.gitbook.io/us,1
10200,https://kucoinnlogin.gitbook.io/bitcoin-and-crypto,1
10201,https://kukeunlog-eenn.gitbook.io/us,1
10202,https://kukoin-logn-login.gitbook.io/us,1
10203,https://kuokennlogg.gitbook.io/us,1
10207,https://ledgerappsliv.gitbook.io/us,1
10208,https://ledgxr-app.gitbook.io/us,1
10209,https://ledgxrliveapp.gitbook.io/us,1
10215,https://maitimuskloginioo.gitbook.io/us,1
10216,https://maskimeutaulogin.gitbook.io/us,1
10217,https://mastmskk-loggim.gitbook.io/us,1
10222,https://matimcsklogi.gitbook.io/us,1
10224,https://mautaamewatetextensia.gitbook.io/us,1
10226,https://meetamskllogin.gitbook.io/us,1
10227,https://docs.google.com/presentation/d/e/2PACX-1vSAT3YX7YTWPhdiyVkRI3q_lZcW939Z-C03OvZSDGfKLxpT3hMnXB6J2SW7sH5NbA41ACl-1Ny4bRpe/pub?start=false&amp;loop=false&amp;delayms=3000,1
10228,https://meitaamansklgin.gitbook.io/us,1
10229,https://meitamash-login.gitbook.io/us,1
10230,https://meitmask-login.gitbook.io/us,1
10231,https://meittamskloginn.gitbook.io/us,1
10236,https://metamacskloggine.gitbook.io/us,1
10241,https://metamaste-logi.gitbook.io/us,1
10242,https://metamffeedogin.gitbook.io/us,1
10243,https://metanmiskalogez.gitbook.io/us,1
10244,https://metasomask-walldset.gitbook.io/us,1
10245,https://metausmaklog.gitbook.io/us,1
10246,https://meteryuioaemaklogi.gitbook.io/us,1
10247,https://metgamask-wqallet.gitbook.io/us,1
10248,https://metimasik-lognx.gitbook.io/us,1
10250,https://metsmask-lognix.gitbook.io/us,1
10251,https://mettamaskulogin.gitbook.io/io,1
10252,https://mettamassklogine.gitbook.io/us,1
10256,https://mintamask-wallet-1.gitbook.io/us,1
10257,https://mintamasklogiin.gitbook.io/us,1
10258,https://miytumascextension.gitbook.io/us,1
10261,https://mutameask-login.gitbook.io/us,1
10266,https://paypallggin-my-account.gitbook.io/us,1
10272,https://pro-logiinncouinbassee.gitbook.io/us,1
10273,https://procoinbulicug.gitbook.io/us,1
10293,https://support-en-mttaextnsn.gitbook.io/us,1
10297,https://trelologne.gitbook.io/us,1
10298,https://trezoareriwalletus.gitbook.io/us,1
10300,https://triezosuiterr.gitbook.io/us,1
10304,https://trzorwebhelp.gitbook.io/us,1
10306,https://uphaild-login.gitbook.io/us,1
10307,https://uphdold-loegin.gitbook.io/us,1
10314,https://web-trezor-walet.gitbook.io/us,1
10318,https://docs.google.com/presentation/d/e/2PACX-1vQPfGeI0aOpkl9CV5P4ln-Nw8lOHbahVoMzkaAG3nYCLG-kEVeIKkjBBctq_VMhUv97rs7ncS7Yb5YM/pub?start=false&amp;loop=false&amp;delayms=3000,1
10338,https://identificationproximus.weebly.com/,1
10341,https://webplugs.weebly.com/,1
10354,https://coomporiiuuum.weebly.com/,1
10357,https://590653170521840006.weebly.com/,1
10365,https://gratuit-5286646.webadorsite.com/,1
10370,https://hm.ru/,1
10395,https://sites.google.com/view/rerf54g/home,1
10401,https://metamaskloginer.gitbook.io/us,1
10402,https://metamaskloginer.gitbook.io,1
10403,https://metamask-logins.gitbook.io/usa,1
10404,https://metamask-logins.gitbook.io,1
10408,https://genevievebarker0128924.activehosted.com/f/1,1
10425,https://ee-account-security.web.app/,1
10434,https://btcommsinfo.onepage.me/,1
10456,http://blockdagconnect.pages.dev/wallet,1
10463,https://careergrow.co.za/snnpcportal/ntbspr.csav/mnca/smmbntb.php,1
10471,https://dev.casaderincon.com,1
10474,http://verificarclik.hstn.me/?i=1,1
10475,http://verificarclik.hstn.me/,1
10481,https://pub-11ff98798ea64bc2be10ec3960eae66c.r2.dev/semi.html,1
10485,https://www.itei.org.mx/d863/menu/dashboard/limit/?country.x=US&locale.x=en_US%3E&client=156b160b762f43f297c604792a050622,1
10488,https://docs.google.com/drawings/d/1x7Za_diImkFxc6BWleub_UstW-XR9EVw5adcxu0rKzA/edit,1
10490,https://wiloblog.pages.dev,1
10496,https://mahitmt.in/b5658900nvc/shout.html,1
10503,https://docs.google.com/presentation/d/e/2PACX-1vSICNShTtXrbgLXlHAEH2KjiH5kLuooXGIdUK4X-ZoB-zx4PzQ4GqYMXnZWKnNJShwm_aYbjWklErTY/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
10505,https://docs.google.com/presentation/d/e/2PACX-1vQV7ZsCZeJR59Om89FarZ9S-proa5catugaiZ2g8VCeeLcaUuuzLrqhvJMzsxQi0vERcNyMKD6-CRRU/pub?start=false&loop=false&delayms=3000&slide=id.p%3E,1
10506,https://att-109550-108277.square.site/,1
10507,http://trustwaletisus.gitbook.io/,1
10509,https://help-trzharwalet.gitbook.io/us,1
10512,https://clt1702371.bmeurl.co/114F85B3,1
10515,https://bio.site/telstrabigpond,1
10525,https://t-onlinogenx.vercel.app/,1
10526,https://pehina5483.wixsite.com/my-site-2,1
10534,https://securecl1entdocsgn.d0cusgnin.workers.dev,1
10535,https://audioworkspro.com/vfil/,1
10539,http://niebb.pages.dev,1
10540,https://niebb.pages.dev/,1
10541,https://docs.google.com/drawings/d/18SrVas1kz7DJa5whTB4ckw5unj4YI2Bvf-ejYlaoHnM/edit,1
10542,https://docs.google.com/drawings/d/18SrVas1kz7DJa5whTB4ckw5unj4YI2Bvf-ejYlaoHnM,1
10544,https://docs.google.com/drawings/d/1_agVsouXG5jnCoNlrBilv1bIRNvYf6mzLnW4ZkwRv_Y,1
10547,https://cursuper-dusolid-octo-winnerperly-invention.pages.dev,1
10549,https://docs.google.com/drawings/d/1S63fODZmPiLj4xv49h7LHyyirvhomQ2UVSPwbtkah6c/edit,1
10550,https://docs.google.com/drawings/d/1S63fODZmPiLj4xv49h7LHyyirvhomQ2UVSPwbtkah6c,1
10551,https://enry48yoi2olq.x.pipedream.net/,1
10559,https://docs.google.com/presentation/d/e/2PACX-1vTyjbMVRnL-oz_McFnyEj77Hsn2vGn9FG3HEmoWN86HfPo1d-2zoLxYxxOZ4mRqZczaE3uUfnWYyAuj/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
10561,https://resolveddappas.pages.dev/,1
10563,https://morning-butterfly-3129.freebinunra1972.workers.dev,1
10568,https://gsuywerhdjqasyeoilshgdfweuwe01.pages.dev/,1
10569,http://gsuywerhdjqasyeoilshgdfweuwe01.pages.dev/,1
10570,http://gsuywerhdjqasyeoilshgdfweuwe02.pages.dev/,1
10571,https://gsuywerhdjqasyeoilshgdfweuwe02.pages.dev/,1
10572,https://gsuywerhdjqasyeoilshgdfweuwe03.pages.dev/,1
10573,http://gsuywerhdjqasyeoilshgdfweuwe03.pages.dev/,1
10577,https://docs.google.com/presentation/d/e/2PACX-1vRGjcvQduvFQlT76OajPxGAgmfafxXij3hxbZWDKZcgRNU1raggwjd2q2VLcmIVHK5eiGrlhvxSpi49/pub?start=false&amp;loop=false&amp;delayms=3000,1
10578,https://docs.google.com/drawings/d/1Q1eSQJgaqHVIa7A_QRRqBCU81zHhFCCaX-jHKPCROz0,1
10579,https://docs.google.com/drawings/d/1Q1eSQJgaqHVIa7A_QRRqBCU81zHhFCCaX-jHKPCROz0/edit,1
10587,https://liveattbest123.weebly.com/,1
10596,https://broadbands78.wixsite.com/my-site-1,1
10601,https://docs.google.com/drawings/d/1_lreBAiDjyj-ejiLprfKaHzcJeHbe_leJ3ZSKLd_DM8,1
10602,https://docs.google.com/drawings/d/1_lreBAiDjyj-ejiLprfKaHzcJeHbe_leJ3ZSKLd_DM8/edit,1
10603,https://docs.google.com/drawings/d/1njWD15dumcew2CEdG8d5Xh7CQ9wBcD8TDkwfcypfH-s,1
10604,https://docs.google.com/drawings/d/1njWD15dumcew2CEdG8d5Xh7CQ9wBcD8TDkwfcypfH-s/edit,1
10605,https://docs.google.com/drawings/d/192X1FXdBlysdyRocH1X0D12kcb7-VPs2Ss2OWP_COgs/edit,1
10606,https://docs.google.com/drawings/d/192X1FXdBlysdyRocH1X0D12kcb7-VPs2Ss2OWP_COgs,1
10607,https://vsm-dana-co-id.pages.dev/,1
10610,https://docs.google.com/drawings/d/1im1fC6O6AXyw_Yf7P1y1K5NnE42sZ6I-STym4FRH1mc/edit,1
10611,https://docs.google.com/drawings/d/1im1fC6O6AXyw_Yf7P1y1K5NnE42sZ6I-STym4FRH1mc,1
10615,http://vercel-merge-apps.pages.dev,1
10616,https://vercel-merge-apps.pages.dev/,1
10617,https://verceldigital-optpad.pages.dev/,1
10621,https://docs.google.com/presentation/d/e/2PACX-1vR0z7NXxwEVJrlqPK7J8UzupZfnKKaneDz1Nm5zsg3-m-vIeULAeqnQ2o2No08GQwrfWaVq6RckZoYb/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
10630,https://docs.google.com/presentation/d/e/2PACX-1vQYurEFWBYrZ02igp5qOGa1xKXDjPsXs4wbfVg7HKOvCRSt9AKaRc9qVSj7Cw1aiGInLkqhG8QdgwuM/pub?start=false&amp;loop=false&amp;delayms=3000,1
10636,https://web.sev4.workers.dev,1
10639,https://upwheel-tertullianism-ffa4c491104-79e38ee9c1e85856f10-0401.pages.dev/,1
10652,https://i0nos.com/mail.php?id=2373565&utm_tem=313991&utm_cmpaign=login&utm_mdium=7352191&utm_sorce=home&idauth=nALMRltFYYIhKtpcvTNFxdnbItaGlwtsutzsZzUYZDYNU,1
10654,https://housebreaking-abluent-8256dae80e6b81bcd70f-1bcd70f413e9d.pages.dev/,1
10658,https://green-dust-958d.lednjsooan7161.workers.dev,1
10669,https://bligbladblog.com/,1
10670,https://bajuef-firefly-d387.skinlythseeee.workers.dev,1
10671,https://anodization-shortfalls-215c444e0b9-9f5c85c43e-05396ca2fb20.pages.dev/,1
10672,https://adopters-droughtiest-c27eac7ea-e14b276151e7-551c20b179c883.pages.dev/,1
10675,https://873478893278398.pages.dev,1
10681,https://qrco.de/bfEYOi,1
10682,https://qrco.de/bfEWfd,1
10683,https://qrco.de/bfEVWU,1
10684,https://qrco.de/bfETUP,1
10685,https://qrco.de/bfERYa,1
10688,https://qrco.de/bfELTs,1
10689,https://qrco.de/bfESfY,1
10690,https://qrco.de/bfEUFd?WXS=yZtHyTJm71?zlN=C7lqcef77y,1
10691,https://qrco.de/bfER8t,1
10692,https://qrco.de/bfEQPx,1
10693,https://qrco.de/bfE906?tkU=T42f50OPZP,1
10709,https://tinyurl.com/wam-il,1
10713,https://tinyurl.com/b3z4r,1
10714,https://ba3toor.blogspot.com/,1
10724,https://feiji.pg-bw.com/,1
10728,https://tga.dev/,1
10739,https://q-r.to/bfEYOi,1
10740,https://q-r.to/bfEWfd,1
10742,https://q-r.to/bfERYa,1
10743,https://q-r.to/bfERiw,1
10744,https://q-r.to/bfELTs,1
10745,https://q-r.to/bfEIjv,1
10746,https://q-r.to/bfESfY,1
10747,https://q-r.to/bfER8t,1
10763,https://bit.ly/4cLJHjK,1
10771,https://bit.ly/3zIbbrG,1
10777,https://bit.ly/3SaDYvw,1
10782,https://bit.ly/3Ltv0p6,1
10783,https://bit.ly/3Y3Wut9,1
10792,http://kolbi.ink/gift/,1
10793,https://bit.ly/3zD3B1o,1
10796,https://bit.ly/3VYlNKu,1
10838,https://kolbi.ink/gift,1
10839,https://kolbi.ink/gift/,1
10852,https://l.ead.me/bfEYOi,1
10853,https://l.ead.me/bfEWfd,1
10855,https://l.ead.me/bfETUP,1
10856,https://l.ead.me/bfERYa,1
10864,https://l.ead.me/bfERiw,1
10865,https://l.ead.me/bfERA4,1
10866,https://l.ead.me/bfELTs,1
10867,https://l.ead.me/bfEIjv,1
10869,https://l.ead.me/bfESfY,1
10870,https://l.ead.me/bfER8t,1
10871,https://l.ead.me/bfEQPx,1
10872,https://l.ead.me/bfE906,1
10907,https://qrco.de/bfEVzbSCedgwSCFEFcv,1
10910,https://q-r.to/bfEVYz,1
10911,https://q-r.to/bfETbh,1
10912,https://l.ead.me/bfEVzbSCedgwSCFEFcv,1
10913,https://l.ead.me/bfEVYz,1
10914,https://l.ead.me/bfETbh,1
10922,https://bafybeif6qg3dv7d3xywvfoiuba44hgzbzsew3tzv64wldy6mf7r7ngk22m.ipfs.dweb.link/,1
10927,https://bafkreifsrsfiz5vdrd73l4xom2i36y4ukkgn6z4ecgs2nyzedhyqryqle4.ipfs.dweb.link/,1
10934,http://ch78296.tw1.ru/doumgba/pages/region.php,1
10935,https://urlz.fr/rdZX,1
10959,https://sites.google.com/view/manoskjk/accueil,1
10963,https://shipment-track-order-no-4389840834909330.vercel.app/adim/9iuj21q/ordersdhicrypt.htm/,1
10980,https://vhq8ed.webwave.dev/,1
10982,https://qwpe1p.webwave.dev/,1
10983,https://njom8c.webwave.dev/,1
10986,https://tinyurl.com/u74sfm6ux23z,1
10987,https://tinyurl.com/pjkoldb6hd5n,1
10988,https://tinyurl.com/p6si7n77sdtz,1
10989,https://tinyurl.com/o9lb3ziujhuq,1
10991,https://tinyurl.com/ewuhn1z5n44o,1
10992,https://tinyurl.com/a6x8w8oq3zg2,1
10993,https://tinyurl.com/65wgotl40mk9,1
10994,https://bit.ly/4cCIjjd,1
10995,https://bit.ly/3y8ChYq,1
