true_label,predicted_label,y_score
0,0,0.002084173832553014
0,0,0.0023518866767200603
0,0,0.006584362420243916
0,0,0.058759290385342916
0,0,0.002960867872553184
0,0,0.006197234197911976
0,0,0.008680491461073641
1,1,0.6283090825966428
0,0,0.008680491461073641
1,1,0.9473462246232371
0,0,0.004059281165972974
1,0,0.016061925454420412
0,0,0.17837647713571414
0,0,0.004175941733801015
0,0,0.012029740750331834
0,0,0.0017994208982291485
0,0,0.004696527305486915
0,0,0.001963837376574129
0,0,0.004756308850174777
1,1,0.8795737274570906
0,0,0.02593596869008976
0,0,0.005946550640222254
0,0,0.011393321455095029
1,1,0.8387580915799976
0,0,0.014908920277020732
0,0,0.007335574033692113
1,1,0.9928028239406954
0,0,0.01328546478095161
0,0,0.03204750767424907
0,0,0.011537938942666958
1,1,0.9454339034247028
0,0,0.06731392868954338
0,1,0.5121935084532906
1,1,0.9229981447453316
1,1,0.7061590139226752
1,1,0.9154100202808746
0,0,0.0011051083418314317
0,0,0.0010558878434076483
0,0,0.17174603631963922
1,0,0.46220064772726505
1,1,0.8103656776289422
1,1,0.7040467621628096
0,0,0.006414691148034758
0,0,0.009514718609080333
0,0,0.015951098919631073
0,0,0.09760613869011844
0,0,0.024633030431020466
1,1,0.8344661723467347
0,0,0.005461260604993953
0,0,0.0015663549681208476
0,0,0.05983281927739121
0,0,0.0022237465171655664
1,1,0.7786748169910058
0,0,0.0017706066925106242
0,0,0.0023518866767200603
1,1,0.5774240122752295
0,0,0.006269902078538249
0,0,0.010380246922393609
0,0,0.02579322442749352
0,0,0.06515507818302704
0,0,0.009196190410456122
0,0,0.16281300828997147
0,0,0.04758321846692978
0,0,0.12926155612942888
1,1,0.8659619094263028
1,0,0.14111409643318734
0,0,0.058937016386725244
0,0,0.008426684617218592
1,1,0.9865752213643398
1,1,0.9825390442842746
0,1,0.8720847845303841
1,0,0.38781003855092716
0,0,0.0022468453908737586
0,0,0.006401980205859289
0,0,0.012773308300220547
1,1,0.9404726329702147
0,0,0.007252136981826213
1,0,0.17471831916602382
0,0,0.002960867872553184
0,0,0.0446923037252267
0,0,0.10372420670304212
0,0,0.009900542429387387
1,1,0.8239732749236426
0,0,0.0030876318687230644
0,0,0.003907952736824356
1,1,0.7923833304651052
0,0,0.02048308872361008
0,0,0.05095667005704688
0,0,0.0031521864194092287
0,0,0.007580615589813984
0,0,0.006197234197911976
1,1,0.9363117226671434
0,0,0.026325602325796962
1,0,0.045705845040927555
0,0,0.0027878848444335418
0,0,0.2626093405127057
0,0,0.016004518784213523
1,1,0.743501221971617
0,0,0.0013389889524382992
0,0,0.006414691148034758
0,0,0.006197234197911976
0,0,0.013271296395567352
0,0,0.022808850747950807
0,0,0.2581605387049982
0,0,0.008680491461073641
0,0,0.011859501442946629
0,0,0.0008030141711840998
0,0,0.00998601725821876
1,1,0.5149146217495068
0,0,0.0015102175207581173
0,0,0.01862883392810207
0,0,0.02736168961053038
0,0,0.002084173832553014
1,1,0.8677269813553604
1,1,0.7061590139226752
1,0,0.01051423061738045
0,0,0.008680491461073641
1,0,0.04804574861723966
0,1,0.6952560312331639
0,0,0.0661889533988396
0,0,0.05498919736852397
1,1,0.8946629066771348
0,0,0.006457662406876583
0,0,0.06301983607429601
0,0,0.020575785506731795
0,0,0.061374643111821975
1,1,0.9699255842538348
0,0,0.0006559228703622601
0,0,0.012406635328805246
0,0,0.41517833021991657
0,0,0.15479083281236775
0,0,0.006414691148034758
0,0,0.0043351019795749715
0,0,0.016640964022872757
0,0,0.016993084270249564
0,0,0.05431766752537938
1,0,0.0256637600292007
0,0,0.004305039627767671
0,0,0.0032862848107148217
1,0,0.1754764868254594
0,0,0.0019458294298100108
0,0,0.018641549506529038
0,0,0.02024182774659037
0,0,0.009489904132660218
0,0,0.012480963867148646
1,1,0.7601747425925213
0,0,0.42381282554104444
0,0,0.11894372070696167
1,0,0.0827013303002578
1,1,0.9823044602642528
0,0,0.025502873623718912
0,0,0.22389818378270174
0,0,0.01840777743397987
0,0,0.0003213663864649097
0,0,0.20126628354756862
1,1,0.910228678131434
0,0,0.0007392904431105084
0,0,0.11601245488952494
1,0,0.0938014230583718
0,0,0.027825351794658428
0,0,0.001513461427539759
1,1,0.8857951755144627
1,1,0.9340892432152812
0,0,0.0022468453908737586
0,0,0.0022468453908737586
1,1,0.9863803316205776
0,0,0.0005288066518650587
0,0,0.0019251812727806145
0,0,0.006834514792569151
0,0,0.006789399039134801
1,0,0.41872427980228916
0,0,0.05125525270929412
0,0,0.00031377036747716344
1,1,0.7342313066432612
0,0,0.0033857333787457415
0,0,0.006398098121272638
0,1,0.6345237307539299
0,0,0.13136015048799182
0,0,0.03030352077205469
0,0,0.005155694276598978
0,0,0.36539028227919856
0,0,0.002467825369181316
1,1,0.7674384055598662
0,0,0.3742999988131104
0,0,0.0032862848107148217
0,0,0.0013614212205047879
1,1,0.81642372231429
1,1,0.9254055588808184
0,0,0.005873000857749709
0,0,0.417787900520139
0,0,0.0010608097314667505
1,0,0.41899375523181887
0,0,0.0031388728228287015
1,1,0.7025834050191309
1,1,0.9717663825811093
1,1,0.8014012890257834
1,0,0.2943188290300015
0,0,0.008589164493867032
1,1,0.9415180746146838
0,0,0.005313618664372355
0,0,0.11388461795737763
0,0,0.009196190410456122
0,0,0.000581803067470958
0,0,0.0009435496969688197
0,0,0.03204750767424907
0,0,0.10376757185525111
1,1,0.7415731008171104
0,0,0.00125283931832851
1,0,0.013961932932826998
0,0,0.2782956354280258
0,0,0.007303662986434803
0,0,0.003137746927303454
0,0,0.023942657969335333
0,0,0.0020201074149698447
0,0,0.04528609636253295
0,0,0.006197234197911976
0,0,0.0022468453908737586
0,0,0.002850943824832071
0,0,0.05301041819310228
0,1,0.7831221794313061
1,1,0.9489427290128545
0,1,0.9387010993485474
0,1,0.9149810106395656
0,0,0.1975166808325148
0,0,0.18141939949859556
0,0,0.11733251973150102
1,1,0.7221667975935098
0,0,0.0160156119124875
0,0,0.009730595789757218
0,1,0.7560160717098192
0,0,0.14699915312657083
0,0,0.004289127755913989
0,0,0.009470725610157462
0,0,0.012406635328805246
0,0,0.15032370780895923
0,0,0.14536029215300336
0,0,0.06856684066838993
0,0,0.0069412334679060566
1,1,0.9724255949254397
1,1,0.8610994768344502
0,0,0.002185374084988345
1,0,0.07613477087004364
0,0,0.00998601725821876
0,0,0.1332343105468263
0,0,0.0012224944411191245
0,0,0.14418938436710485
0,0,0.01071376908716335
1,1,0.7518522737356993
1,1,0.9239926492214362
0,0,0.0009435496969688197
1,1,0.740434980146213
0,0,0.0038344445711517485
0,0,0.046367499585391214
1,1,0.9202861537192666
0,0,0.0036200556175098623
1,1,0.9585307774402092
0,0,0.3292727025356015
0,1,0.8589513220836211
0,0,0.003045834073688723
0,0,0.024132171304174155
0,0,0.026334605122941727
1,0,0.3897613832823524
0,0,0.10062428780760006
0,0,0.1201780290953188
1,1,0.8999648422826387
1,1,0.6945129722937476
0,1,0.9789537777961262
1,1,0.9885520261775916
0,0,0.017938738936986172
1,1,0.993462086522955
0,0,0.0016955398919574428
0,0,0.0031388728228287015
1,1,0.8709741439626569
0,0,0.010161392931473619
1,1,0.9724631215388067
0,0,0.006881582628891651
1,1,0.9829741461222034
0,0,0.07613477087004364
1,1,0.9726683878615513
1,1,0.9903781102865907
0,0,0.0019516569901571058
0,0,0.0002964271903635423
0,0,0.0008011837022192684
0,0,0.002304912139504267
1,1,0.5480662675042197
0,0,0.04131423885035144
0,0,0.006197234197911976
0,1,0.5971380145840479
1,0,0.041436352646436976
0,0,0.017261463881386496
0,0,0.018762206140136958
1,0,0.40630831240984355
0,0,0.04798159253054392
0,0,0.08321685789223705
1,1,0.9111922368615355
0,0,0.19619619583820988
1,0,0.1272507016701035
0,0,0.01590260653186462
1,1,0.9380802493750058
0,0,0.38094671313762984
0,0,0.02805861720220431
0,0,0.007535442699987828
0,0,0.021317027968756907
0,0,0.05616399516494985
0,0,0.0011472549043520682
0,0,0.15465446215311293
1,0,0.0721334953913041
1,1,0.9580078331146401
0,0,0.0026798304072915592
0,0,0.0046694720641773085
0,0,0.06594720424640949
0,0,0.004253411266461047
1,1,0.5858287340743072
0,0,0.013183296160411402
0,0,0.11377188250681919
1,0,0.37118075619453395
1,0,0.04248719968238383
1,0,0.41872427980228916
0,0,0.008680491461073641
1,0,0.2480636939270254
0,0,0.0011051083418314317
0,0,0.004392871089144871
1,1,0.9735147507133649
1,1,0.9946945554578019
1,1,0.9875178215182533
1,0,0.14143329945426023
1,1,0.9464062029012403
1,1,0.9599590602452966
0,0,0.0014442253781765415
1,0,0.35572968728330906
1,1,0.8663527254818516
1,1,0.9613824554997118
0,0,0.04804574861723966
1,1,0.9141654674127768
0,1,0.7986016792112073
0,0,0.01711541993648169
0,0,0.23044709945404931
0,0,0.00831218361076234
1,1,0.9827252722599455
0,0,0.005105819347738137
0,0,0.0014497952445034512
0,0,0.18780988308234606
1,1,0.7277443944714983
0,0,0.08115087932412068
0,0,0.49867092179020095
0,0,0.0007789256934972814
0,0,0.014693716351933866
0,0,0.3407284515842162
0,0,0.0023842057466649546
0,0,0.0209365050164563
0,0,0.416539812960123
0,0,0.03858065349556969
1,1,0.8891368907893542
0,0,0.4730343910830321
0,0,0.0014497952445034512
0,0,0.003984741682100369
0,0,0.011236667446167959
0,0,0.0006714568603666398
1,1,0.5912201630886214
0,0,0.020771847187490887
0,0,0.006197234197911976
1,1,0.9243886534111776
0,0,0.06161330229854907
1,1,0.9639249824990399
0,0,0.057372117884655995
1,0,0.025606803362670977
1,1,0.9900761572135289
0,0,0.0084509632207764
1,1,0.9541963026476804
1,0,0.2625846927617236
0,0,0.017398221846230404
0,0,0.004006329488808199
0,0,0.007311195657472642
0,0,0.041292758141754836
0,0,0.06161330229854907
0,0,0.0033845402954255028
0,0,0.29321232095681304
0,0,0.24403301610363168
0,0,0.01739628852282264
0,0,0.008680491461073641
0,0,0.0008998595886913389
1,0,0.16761355556525825
0,0,0.0019458294298100108
0,0,0.001784787173840086
1,1,0.7142075396792242
0,0,0.026828611690008077
0,0,0.35464168147803316
0,0,0.05567069833629568
0,0,0.007870608695915828
1,1,0.7690115487373936
0,0,0.0015141520260497552
1,0,0.29530134684435355
0,0,0.0031521864194092287
1,1,0.6714893968783259
0,0,0.13287309299827182
0,0,0.01663304215418701
0,0,0.00424976025909068
0,0,0.07151853844831926
0,0,0.010200261073567366
0,0,0.0019458294298100108
0,0,0.0010608097314667505
1,1,0.7189715203905814
0,0,0.04526220200363315
0,0,0.00470857603942416
0,0,0.051591098712797566
1,1,0.9563450166822633
0,0,0.0036200556175098623
0,0,0.2084078110963897
0,0,0.02705875950975747
0,0,0.08098687553770773
0,0,0.18489089296202255
0,0,0.00980335064184348
1,0,0.3125783509774391
0,0,0.18141939949859556
0,0,0.14722892862235826
0,0,0.009896421856301208
1,1,0.8812130402398161
1,1,0.9061673022996527
0,0,0.060043103270333985
0,0,0.08056881672123332
0,0,0.0073953818392021526
0,0,0.06021608599023209
0,0,0.012850396692744348
1,1,0.9845583097942372
1,0,0.33796393551628984
0,1,0.5137458831567808
0,0,0.0006559228703622601
1,1,0.638783111138772
0,0,0.0009435496969688197
0,0,0.013938389809766721
0,0,0.0015663549681208476
0,0,0.0023432859293297794
0,0,0.0006034312839014417
1,0,0.3476781369929379
1,1,0.9486990011321109
0,1,0.8804931814534432
1,1,0.8620122585503068
1,1,0.8402959102944456
0,0,0.0952512443891096
0,0,0.009196190410456122
0,0,0.01469590456342403
0,0,0.03773331445161908
1,1,0.9935601090974991
0,0,0.1992258807129213
0,0,0.0014497952445034512
0,0,0.005445014022307563
0,0,0.28361568086595246
0,0,0.009466212720183106
