Actual,Predicted,y_score
1,1,0.35711685
1,0,0.14176224
0,0,0.06950638
1,1,0.36224934
1,1,0.29668438
0,0,0.13062973
0,0,0.10662083
0,0,0.09541655
0,0,0.08499888
0,1,0.29829812
1,1,0.19362672
1,1,0.49369723
0,1,0.41666558
1,1,0.41362095
0,0,0.13944587
0,0,0.118008226
0,0,0.11705509
0,1,0.18229535
0,0,0.097490855
0,0,0.08211092
0,0,0.14043584
1,0,0.13863674
1,1,0.68741316
1,1,0.19644177
1,1,0.7410052
0,0,0.103642
1,1,0.27717784
1,1,0.32091394
1,1,0.9051128
1,1,0.19578156
0,0,0.13627908
0,0,0.10060147
1,0,0.14014278
0,0,0.09806703
0,0,0.11345999
0,0,0.13254304
1,1,0.18369015
0,1,0.19557397
1,0,0.15207088
0,1,0.31761286
0,0,0.12165489
0,0,0.15363984
0,0,0.16552208
0,1,0.26679483
0,1,0.36088544
0,0,0.10226882
1,0,0.14660862
0,0,0.09637837
0,0,0.0952995
0,0,0.12296763
0,0,0.108253144
0,0,0.099764965
1,1,0.5273713
0,0,0.09714015
1,1,0.66312134
1,0,0.1288309
1,0,0.13820022
0,0,0.13813442
0,0,0.12257287
1,1,0.30312973
1,1,0.17386001
1,1,0.17342749
0,0,0.15904735
0,0,0.11369758
0,0,0.15820168
0,0,0.119073674
0,0,0.11944938
0,0,0.101440504
0,0,0.16537052
0,0,0.11874344
0,0,0.15397501
0,0,0.1312607
1,1,0.20163003
1,0,0.09644359
1,0,0.15881565
1,1,0.6294781
0,1,0.17021598
0,0,0.110121846
0,0,0.083544835
1,1,0.17250268
0,0,0.12194849
0,0,0.13921425
0,0,0.16333733
0,1,0.3797042
0,0,0.107210346
0,0,0.116587214
0,0,0.12089702
0,0,0.13415073
1,0,0.13972247
0,0,0.12998362
1,0,0.12195464
0,0,0.10820064
0,1,0.18711804
0,1,0.17590034
0,0,0.11216907
0,0,0.14249581
0,0,0.018019672
1,1,0.21081337
0,0,0.12444383
0,0,0.1429913
0,0,0.12204305
0,1,0.16808078
1,0,0.16022821
0,0,0.12586457
0,0,0.111990646
0,0,0.08933753
0,1,0.2945851
0,1,0.18420458
1,1,0.1699284
0,0,0.101925686
0,1,0.71070665
0,1,0.6344472
0,0,0.12288215
1,1,0.49222854
0,0,0.1512564
0,1,0.18237975
0,0,0.10317335
0,0,0.14648674
0,0,0.14711268
1,1,0.2045302
0,1,0.21791877
0,1,0.24968052
1,1,0.7358546
1,1,0.21312779
1,1,0.17717935
0,0,0.10391877
0,1,0.17468946
0,0,0.1611771
0,1,0.4999796
0,0,0.07900814
1,1,0.87065005
0,0,0.08973635
0,0,0.12717831
0,0,0.12346415
0,1,0.20603456
0,0,0.09438642
1,1,0.30402455
0,0,0.096466154
1,1,0.27371275
0,1,0.25302327
0,1,0.79493344
0,0,0.15491953
0,0,0.13462359
1,0,0.1603268
0,0,0.10195523
0,1,0.21346025
0,0,0.14637947
0,0,0.108584255
1,0,0.12187825
0,0,0.10207101
1,1,0.58036137
0,1,0.175832
1,1,0.7523205
0,0,0.15721126
0,0,0.15236731
1,0,0.103046656
0,0,0.11131645
1,0,0.101865485
0,1,0.17534769
1,1,0.2971148
0,0,0.12888555
1,1,0.8701311
0,1,0.1684582
0,1,0.18550456
0,0,0.14457527
0,0,0.12624854
0,0,0.13840519
1,1,0.1843136
0,0,0.113015704
0,0,0.15791115
0,0,0.1048712
1,1,0.18822831
1,1,0.17390406
1,1,0.22354329
0,1,0.3167611
0,0,0.1298589
1,1,0.1785077
0,0,0.14075081
1,1,0.19041508
0,0,0.121068
0,0,0.028711168
1,0,0.112527296
1,1,0.83630335
0,0,0.12320954
0,1,0.19767343
0,0,0.12803169
0,0,0.12991586
0,1,0.24854836
1,1,0.35990784
1,1,0.4673217
0,0,0.10974739
1,1,0.23102795
0,0,0.11345888
1,0,0.14771183
0,0,0.13066165
0,0,0.11521315
1,1,0.7461695
0,0,0.11347044
1,1,0.2955402
1,0,0.09043976
1,1,0.19011423
0,0,0.12128978
0,1,0.8117742
0,0,0.13470756
1,0,0.15072216
0,0,0.08074887
0,1,0.17858754
0,1,0.19056055
0,0,0.117726676
0,1,0.36409506
1,0,0.16663098
0,0,0.15130107
0,0,0.15319811
0,0,0.107778504
0,1,0.42334083
0,0,0.10125333
0,0,0.14356516
0,1,0.31203154
1,0,0.16301543
0,0,0.15909609
1,0,0.14607054
0,0,0.14935954
1,1,0.22699921
1,1,0.40765065
0,1,0.23778819
1,1,0.2582823
0,0,0.13452576
0,0,0.11401623
0,0,0.11730661
0,0,0.11077593
0,1,0.22020793
0,0,0.10739944
0,0,0.122933716
0,0,0.12769796
1,0,0.16618106
0,0,0.1312119
1,1,0.9372697
1,0,0.16552411
0,1,0.17344148
1,0,0.13727924
0,0,0.09837252
0,0,0.12252136
0,0,0.12509504
0,1,0.17242044
0,0,0.050938804
0,1,0.21114221
0,0,0.04679251
0,0,0.065637045
0,1,0.1825262
0,0,0.1270142
0,1,0.19258916
0,1,0.2668481
0,0,0.14604867
0,0,0.13612787
1,0,0.14651886
0,0,0.087922595
0,0,0.119017154
0,0,0.10659644
0,1,0.26090223
0,0,0.15340014
1,1,0.2438878
1,1,0.91694057
0,0,0.08261908
1,1,0.93852836
0,0,0.122701
0,0,0.11958362
1,1,0.96221673
0,1,0.28466952
1,1,0.71129173
0,0,0.12948343
1,1,0.2797033
0,0,0.12764773
0,0,0.10215878
1,1,0.22808087
0,0,0.15087551
1,1,0.6359834
1,0,0.100457065
0,0,0.1272399
0,0,0.1346938
1,0,0.16225879
0,0,0.121345624
1,1,0.797217
0,0,0.099872544
0,0,0.07638217
0,0,0.110760786
0,0,0.12417214
0,0,0.13908133
0,0,0.10055516
0,0,0.09355272
0,0,0.15876219
1,0,0.14325607
0,0,0.111512125
0,0,0.11488616
0,1,0.26836002
0,1,0.335145
1,1,0.22142407
0,0,0.13278466
0,0,0.121396266
0,0,0.12028116
0,0,0.120107435
1,1,0.23575763
0,0,0.13774294
0,0,0.12245383
0,0,0.12856872
1,0,0.1504181
1,1,0.19873565
0,1,0.22732253
1,1,0.23958723
1,1,0.43953577
0,1,0.1991619
0,0,0.16181737
1,1,0.6359834
0,0,0.09747553
0,0,0.13299622
0,0,0.1265269
1,0,0.15278341
1,1,0.34380358
0,0,0.12069222
0,0,0.16704126
0,0,0.09803831
1,1,0.17778714
0,1,0.2427402
0,0,0.16251747
0,1,0.2584897
0,0,0.13289802
0,0,0.10928015
0,0,0.14833947
0,0,0.12288113
0,0,0.14273615
1,0,0.10125275
0,1,0.24129108
0,0,0.14342438
0,0,0.11191991
0,0,0.1402659
0,0,0.14269431
0,0,0.15488082
0,0,0.11456842
1,1,0.21925814
0,0,0.10512839
1,0,0.14499885
0,0,0.15873712
0,0,0.13591982
0,1,0.39103636
1,1,0.83233523
0,0,0.13265996
0,0,0.11742938
0,0,0.14830184
0,1,0.26010197
0,0,0.11500787
0,0,0.12852587
1,1,0.17739223
0,1,0.20169203
0,0,0.12276367
0,1,0.16805726
0,1,0.19223578
0,1,0.20874557
0,0,0.10620418
0,0,0.14970352
0,0,0.16351804
1,1,0.18106031
0,0,0.13832457
1,1,0.68303835
0,0,0.11590755
0,0,0.10620359
0,0,0.13316022
0,0,0.13777936
1,1,0.20250174
0,0,0.124391824
0,0,0.10808072
0,0,0.14665025
0,1,0.29208723
0,0,0.10656471
0,0,0.14500576
0,0,0.16337848
1,1,0.17690644
0,1,0.17963725
0,0,0.09547981
1,0,0.13266836
0,0,0.089973584
0,0,0.052302048
0,0,0.107900694
1,1,0.22600117
0,0,0.13345431
1,1,0.17116949
0,0,0.110834055
0,0,0.06068809
0,0,0.15815616
0,1,0.17880745
0,0,0.14969723
0,0,0.1158698
0,1,0.16759384
0,1,0.16856252
1,1,0.7098712
0,0,0.15827842
0,1,0.18054739
0,0,0.13218991
0,1,0.50920004
0,1,0.21124832
0,0,0.14013489
0,1,0.20417634
1,1,0.58947766
1,1,0.29681483
0,0,0.10471216
0,0,0.110993974
0,0,0.098683804
1,1,0.30409732
1,1,0.18447642
0,0,0.10197268
1,1,0.30645475
1,1,0.49816886
0,0,0.14218587
0,0,0.12004727
1,0,0.13904992
0,1,0.17020047
1,0,0.1128694
0,0,0.14210752
1,1,0.2434373
1,1,0.17712072
0,0,0.09959781
0,0,0.10225035
0,1,0.19139281
0,1,0.210064
0,0,0.143297
1,1,0.1693615
0,0,0.11281276
0,0,0.15094325
0,1,0.23177724
0,1,0.48742318
