Actual,Predicted,y_score
0,1,0.32007557
0,0,0.13523407
1,1,0.6001864
0,1,0.41442996
1,1,0.288065
0,0,0.1929614
1,1,0.9128206
0,0,0.17075495
1,1,0.98978084
1,1,0.33903238
0,1,0.40847394
0,1,0.29240593
0,1,0.35586685
1,1,0.2730951
1,0,0.24356355
0,0,0.15288915
0,0,0.13911107
1,1,0.2619297
0,0,0.16459988
1,1,0.5085211
1,1,0.973282
0,0,0.2533205
0,1,0.25786647
0,1,0.34808564
1,1,0.9197989
0,0,0.15970343
1,1,0.29766172
0,1,0.25869825
0,0,0.21673742
0,0,0.22031833
1,1,0.29159853
0,0,0.19368243
0,0,0.13055712
0,1,0.29777798
0,0,0.17454602
0,0,0.15248086
0,0,0.1533369
0,0,0.19180223
0,0,0.1730101
0,0,0.1930647
0,0,0.22004656
0,0,0.07370972
0,1,0.26074648
0,0,0.22063354
0,0,0.23850796
1,1,0.44288698
1,1,0.43743783
0,0,0.16440363
1,1,0.8986198
0,0,0.22025415
0,0,0.19634882
0,1,0.31071672
1,1,0.479924
0,0,0.16006416
0,0,0.25101623
1,1,0.52637345
0,0,0.17374852
0,1,0.32385486
0,1,0.28632623
1,0,0.1579687
0,0,0.17869772
0,1,0.40240875
0,1,0.61828643
0,0,0.22983883
0,0,0.08153224
1,1,0.26496452
1,1,0.2611873
0,1,0.49591157
0,1,0.60430723
0,0,0.20745884
1,1,0.4163298
0,0,0.057274725
0,0,0.12682143
0,1,0.4094394
0,0,0.16757742
1,1,0.3156619
1,1,0.26504746
0,0,0.15547968
1,1,0.41329655
0,0,0.19605061
0,0,0.16890344
0,0,0.22880796
0,1,0.5793089
1,1,0.58708143
1,1,0.2777928
1,1,0.3877594
1,1,0.95232546
0,0,0.20577496
1,1,0.96229094
0,0,0.1417636
0,0,0.21341142
0,1,0.28997374
0,0,0.24853346
0,0,0.1674349
1,1,0.97016394
0,0,0.16791119
0,0,0.16000505
1,0,0.21272755
1,1,0.3016969
0,1,0.5061292
1,0,0.2344868
0,0,0.23077282
0,0,0.15435065
1,0,0.21686924
0,0,0.21609141
0,0,0.17459585
0,0,0.12795223
0,0,0.19994192
0,0,0.21461529
0,1,0.27925846
0,0,0.14756168
0,0,0.24995883
0,0,0.19549306
0,1,0.35552695
1,1,0.67269224
0,1,0.3419256
0,0,0.20490354
0,0,0.14997047
1,1,0.73521304
1,1,0.40541258
0,1,0.2665442
0,1,0.2844449
1,1,0.48537275
0,1,0.41265494
1,0,0.23799996
1,1,0.5373637
0,1,0.40709364
0,1,0.25931248
1,0,0.19800064
0,0,0.1684855
0,0,0.20907609
0,0,0.2281252
0,1,0.35855904
0,0,0.11046946
0,0,0.15580621
1,1,0.6718804
0,1,0.41329682
1,1,0.53878766
1,0,0.23609664
1,1,0.28899574
0,1,0.2653141
0,0,0.2309465
0,0,0.16795732
1,1,0.58641076
0,0,0.14739911
0,0,0.13547046
0,0,0.17977807
0,0,0.18750073
0,0,0.14265567
0,0,0.22073002
1,1,0.2576429
0,0,0.24786833
0,0,0.22063103
0,1,0.30262566
0,0,0.15749644
0,0,0.15658922
1,1,0.28575185
0,0,0.15935749
0,1,0.3626622
1,1,0.610522
0,1,0.28887314
1,0,0.16485149
0,1,0.33566412
0,0,0.19876139
0,0,0.14633697
0,1,0.27837053
0,0,0.15729201
1,1,0.32391018
1,1,0.6677501
0,1,0.2912904
0,1,0.25972116
0,0,0.23120606
1,1,0.2639671
1,1,0.3636619
1,1,0.745746
0,1,0.42864588
0,0,0.23472619
1,1,0.56921035
0,0,0.19240671
1,1,0.3775939
0,0,0.124160424
0,1,0.39686945
0,1,0.28749278
1,1,0.8021344
1,1,0.34542784
1,0,0.16398138
0,0,0.20442729
0,0,0.24871458
0,0,0.14545737
0,0,0.1559677
0,0,0.1993151
0,1,0.5060582
0,1,0.45566556
0,0,0.16056015
1,1,0.898843
1,1,0.7716391
0,0,0.18141782
0,0,0.1487144
0,0,0.23284717
0,0,0.21146369
1,1,0.33604598
0,0,0.17226803
0,0,0.25359046
0,0,0.19922827
0,1,0.38290814
1,1,0.4162708
0,0,0.24900506
0,1,0.2618918
0,0,0.24383456
1,1,0.73419565
0,0,0.13244118
1,0,0.23906218
0,1,0.33148497
0,0,0.12300013
0,1,0.32423845
0,1,0.25768176
1,1,0.6459248
1,1,0.87994313
0,0,0.14840561
1,1,0.53889763
0,0,0.18033618
1,1,0.8664663
0,0,0.16035146
0,1,0.3462871
0,0,0.23645447
0,0,0.24880064
0,0,0.24360923
0,0,0.1679896
0,0,0.16983199
0,1,0.3857372
0,0,0.19985037
0,1,0.31630483
0,1,0.2798606
0,1,0.36372906
0,1,0.33899873
1,1,0.9742947
0,1,0.456614
0,0,0.13059074
0,1,0.25578883
0,0,0.17726626
0,0,0.13125975
1,1,0.75307214
0,1,0.6585383
1,1,0.30381048
0,1,0.38959405
0,0,0.1996072
1,1,0.47382802
0,0,0.18829754
0,0,0.22212857
0,1,0.28654665
0,0,0.23534197
0,1,0.2686414
0,1,0.45325288
0,1,0.59388846
1,1,0.84325165
0,0,0.18087962
0,1,0.33592904
0,0,0.17111285
0,1,0.33762434
1,1,0.45284784
1,1,0.93503106
0,1,0.5176949
0,1,0.3521964
0,0,0.23272665
1,1,0.6824234
0,1,0.25793672
0,0,0.14123943
0,0,0.1361091
1,0,0.14477979
0,0,0.22049932
0,0,0.1376591
0,1,0.26235068
1,1,0.63991255
0,0,0.16337425
0,0,0.19432569
0,1,0.45013225
0,0,0.21095814
0,1,0.33542162
0,0,0.21611968
1,1,0.37458068
1,1,0.3083771
1,1,0.82890046
0,0,0.12995967
0,0,0.20758677
0,1,0.75648403
0,0,0.19453874
0,0,0.16251715
0,1,0.2925374
0,0,0.24192946
0,1,0.79096663
0,0,0.22308773
1,1,0.45149514
1,1,0.3131741
1,1,0.3472505
0,1,0.26767975
1,1,0.8384704
0,0,0.17385748
1,1,0.96375823
1,0,0.17172387
1,1,0.3882483
0,0,0.17466451
0,0,0.21740527
0,0,0.17703241
0,0,0.23316315
1,1,0.28382543
0,0,0.23787364
1,1,0.56789684
1,1,0.31749254
0,0,0.18133312
0,1,0.32720134
1,1,0.5074979
0,1,0.3343784
0,0,0.14023075
1,1,0.8579786
1,1,0.80329967
0,0,0.22130945
0,1,0.55115783
1,1,0.90866476
0,0,0.1775193
0,0,0.11802985
0,0,0.15166084
0,1,0.27785984
0,0,0.14054394
1,1,0.3293176
0,0,0.17237432
0,0,0.12460589
1,1,0.98591566
0,0,0.16336524
1,1,0.33700782
1,1,0.2933315
0,0,0.22867635
1,1,0.8629936
1,0,0.20555453
0,0,0.12762564
0,1,0.5923709
0,0,0.22507589
1,1,0.28801596
1,1,0.40922776
1,1,0.43794733
0,1,0.559642
0,0,0.15480246
0,0,0.13212094
1,1,0.35325232
0,1,0.3477661
0,1,0.5269843
1,1,0.28972745
0,1,0.2546735
0,1,0.37549713
0,1,0.41033494
0,0,0.06764173
0,1,0.32777897
0,0,0.15280819
0,0,0.0977695
0,0,0.24492726
0,0,0.12530394
0,0,0.18185286
0,0,0.120452434
0,1,0.6427243
0,0,0.12113905
1,1,0.5404669
0,1,0.37851772
0,0,0.15118113
0,1,0.28484568
0,1,0.49430248
0,0,0.12703367
1,1,0.3334727
0,0,0.18150015
0,0,0.161493
0,0,0.09904743
1,1,0.3455376
0,0,0.21361661
0,1,0.2780199
1,1,0.473512
1,1,0.95972466
0,0,0.16253011
0,1,0.32800618
0,0,0.169988
1,1,0.9750394
0,0,0.21009241
0,0,0.22720195
0,0,0.1156867
0,0,0.14957397
0,0,0.19398506
0,0,0.15359661
0,1,0.29415235
1,0,0.25095978
0,0,0.19011001
0,1,0.66275185
0,0,0.16835728
1,0,0.22062744
0,1,0.40719324
1,1,0.97910774
1,0,0.21599495
1,1,0.81025344
0,0,0.17202745
0,0,0.20388168
0,0,0.15650608
0,0,0.17592311
0,1,0.28045404
0,0,0.16910918
1,1,0.54761744
0,0,0.1638285
1,1,0.5575986
1,1,0.30462328
1,1,0.90047765
0,1,0.38960272
0,0,0.19575214
0,0,0.19924301
1,1,0.9775726
1,1,0.4639977
0,1,0.60894257
0,0,0.23332241
0,0,0.21016906
0,0,0.10463738
0,0,0.23036222
1,1,0.7601052
0,1,0.3091481
0,1,0.28684023
0,0,0.14630406
0,0,0.24427284
0,1,0.6927406
0,1,0.28209656
0,0,0.2161523
0,0,0.1612745
1,1,0.82158864
1,1,0.4097468
1,1,0.6479695
0,0,0.22916561
1,1,0.51268333
0,1,0.30616355
1,1,0.3265283
0,0,0.18191902
1,1,0.8246335
0,0,0.14956178
0,0,0.1929986
1,1,0.33689362
1,1,0.36760345
1,1,0.25996825
1,1,0.8108763
1,1,0.44508857
0,0,0.23040158
0,0,0.20162942
1,0,0.1858776
0,0,0.16389805
0,0,0.11873149
0,0,0.19097242
0,0,0.18238848
0,0,0.19505626
0,0,0.15745395
0,1,0.26396582
0,0,0.16304006
0,0,0.15327452
1,0,0.22693053
0,0,0.10469544
