true_label,predicted_label,y_score
1,1,0.9321332223403483
0,0,0.06485575545552086
0,0,0.010280419051885743
1,0,0.035301287431943114
0,0,0.0015696218165440281
1,1,0.9185309192492661
0,0,0.055917649459207644
0,0,0.03923438957368938
0,0,0.0025216071547078532
0,0,0.0012844755047496425
0,0,0.3847878801324667
0,0,0.001023994385581027
0,0,0.007143902394601185
0,0,0.003392233438516632
0,0,0.0023698613228877547
0,0,0.001728783794993263
0,0,0.04408917020922761
1,1,0.9830776315683251
1,1,0.996977261521188
0,1,0.6832355643762912
1,1,0.9898684143721477
0,0,0.006312852907022511
0,0,0.01398624491202485
0,0,0.001023994385581027
1,1,0.803976678535431
0,1,0.6590108642354028
0,0,0.06780881962402126
0,0,0.4776735555623994
1,1,0.9875815329573486
1,1,0.7764610791485791
1,1,0.9678567373553638
0,0,0.0061618763413835
0,0,0.0030099216949708296
0,0,0.05250089950339542
0,0,0.04185715139414214
0,0,0.055485269045257905
0,0,0.004445558148148893
0,0,0.037311273233349616
0,0,0.01717807325088355
1,1,0.6917642101232321
1,1,0.7868403923504942
1,1,0.9775787512811702
0,0,0.025874943618910996
0,0,0.09427537398198683
0,0,0.001603159424010212
1,1,0.7652794213687099
0,0,0.16852782901437582
1,0,0.0007686007791122976
1,1,0.9935119946837081
0,0,0.001900123613920128
1,1,0.9640423284477426
0,0,0.0007375096675645779
0,0,0.0006818773127430511
0,0,0.010425866919738517
1,1,0.9339654732570293
0,0,0.0007891822754834604
1,1,0.9786428983882274
0,0,0.0004843869517452927
1,1,0.8990219133108983
1,0,0.05756325214970711
1,1,0.7640498392266096
0,0,0.0030099216949708296
0,0,0.00228915905860474
0,0,0.07189218587248977
0,0,0.0006226500219770069
0,0,0.005487272670649674
0,0,0.02755523426853736
0,0,0.0012298077386537648
0,0,0.0016473832202406934
0,0,0.00270320806788231
1,0,0.07395543098891716
0,0,0.004939907610377436
0,0,0.005992128307843469
0,0,0.0004916397198343347
0,0,0.02313979317774187
0,0,0.0012217872345218494
0,0,0.004349865546729273
0,0,0.021247571622116178
0,0,0.0005203576157469239
1,1,0.9790437579855779
0,0,0.08428654805921292
1,1,0.7482141744190655
0,0,0.01602350171345981
0,1,0.8177546301719124
0,0,0.11705792132767562
0,0,0.0004949598066201338
0,0,0.005992128307843469
0,0,0.007526802803255383
0,0,0.0005140364119866146
1,0,0.03990716507866809
1,0,0.43784174545484106
1,0,0.16296448779022243
0,0,0.003251159374121627
0,0,0.19252441021675787
1,1,0.7638888750737872
0,0,0.000501891406599816
0,0,0.00913827494079829
0,0,0.04288238376184589
0,0,0.054373997634177745
0,0,0.007812334347195243
1,1,0.6766249083844508
1,1,0.5814492277665565
0,0,0.0022232272107052657
0,0,0.025565713440821387
1,1,0.8134810942310949
1,1,0.8916131420241238
0,0,0.140456842200943
0,0,0.07472606083573581
0,0,0.019689453860630562
1,1,0.7072732852065704
0,0,0.010563975443513753
0,0,0.0014263214606700676
0,1,0.7007295791130542
0,0,0.42463023256124965
0,0,0.0012457870101322585
0,0,0.0027996074251690865
1,0,0.4642464919882845
1,1,0.9213659614840622
1,0,0.17002283423059447
0,0,0.09400502253185686
0,0,0.002589805118662495
1,1,0.9986670500653297
0,0,0.02049203166947385
0,1,0.661907074593328
0,0,0.004798884245547403
0,0,0.002157970425499464
0,1,0.541657243545418
1,0,0.41554504608451104
0,0,0.0008412170706882624
0,0,0.0018392656948263482
1,1,0.9915993786959214
0,0,0.07597479958878577
1,1,0.9596437000493847
0,0,0.13657285204311095
0,1,0.5011259862759405
1,0,0.0975373931000859
0,0,0.1579510495625915
0,0,0.09045865426791488
0,0,0.24330125434690794
0,0,0.0017934309275338583
1,1,0.9788020297637667
0,0,0.006557173868176267
0,0,0.0011264882628296514
0,0,0.02976986029539885
0,0,0.020189005791946307
0,0,0.001785988715785574
0,0,0.06780230778836122
0,0,0.015650085889265468
1,1,0.9617641540821892
0,0,0.0013274255726389431
1,1,0.8161392391751131
0,1,0.6823968334065436
0,1,0.8381591785885026
0,0,0.017581610735024567
1,1,0.9790449386136317
0,0,0.11945529405723511
0,1,0.6496453967685206
0,0,0.04932932405164648
0,0,0.2931102842561368
0,0,0.0036635348181108993
0,1,0.8401728607152394
1,1,0.6056547552949265
0,0,0.03459777682972611
0,0,0.00282337222780175
0,0,0.1246109803052277
0,0,0.22889092562122654
0,1,0.8938034292708297
1,1,0.9926898345591795
1,1,0.8978698824986003
1,0,0.0022740937065498356
0,0,0.03111394112881582
0,0,0.04845590196675917
1,1,0.5109180200183173
0,0,0.00031722960425802034
0,0,0.019257973715347463
0,0,0.005232660532858227
1,1,0.9510423713373067
0,0,0.00045368861835671994
0,1,0.6607546269497294
0,0,0.001023994385581027
1,1,0.6015555955516794
1,1,0.9952791142189072
1,1,0.9272446809461325
0,0,0.13383860890593768
0,0,0.06342603200991584
0,0,0.0742225627940803
1,1,0.9923758425991978
0,0,0.004250053635002149
0,0,0.35306495184332853
0,0,0.006082967212158873
0,0,0.0008287378377718434
0,0,0.0030099216949708296
0,0,0.0032393144593926507
1,1,0.9865245740620437
0,0,0.1628390169199178
0,0,0.02533181623882141
0,0,0.0012298077386537648
1,1,0.9135972656381826
0,0,0.0026445798649922998
0,0,0.07038002130632988
0,0,0.009068659431757598
0,0,0.0042420247177041145
0,0,0.002208759052279747
0,0,0.005328901011874596
1,1,0.969294721039513
1,1,0.9904768301473416
1,1,0.9672990889378624
0,0,0.0008206606654777709
0,0,0.0011883374972367902
0,0,0.2735179625444555
0,0,0.42616388399465627
1,1,0.9879514428145606
0,0,0.02451780405981841
0,0,0.028709138547357634
0,0,0.0008206606654777709
0,0,0.0056566647102252576
0,0,0.0016366815767518313
0,0,0.009014390430250287
1,0,0.38277931792345926
0,0,0.03522899065330305
0,0,0.0027530657386370156
1,1,0.9804249606725041
0,1,0.7112375672447702
0,0,0.005121968156905795
0,0,0.45727128350722085
0,0,0.0024896999566699413
1,1,0.9778755507698709
0,0,0.08596071997320316
0,0,0.046835535047005605
0,0,0.11126701842820859
1,1,0.9643450115217457
0,0,0.0030099216949708296
0,0,0.005328569960526004
0,0,0.001023994385581027
0,0,0.0013880002027944287
0,0,0.1628390169199178
0,0,0.00021223594642777642
0,0,0.001603159424010212
1,0,0.2743475865343752
0,0,0.0006579491781806919
0,0,0.03912655617016818
1,1,0.9628976559709644
1,1,0.9982128911498132
0,0,0.042114847875874196
0,0,0.018761565437346046
1,1,0.9427657845699383
1,1,0.9985198334356584
0,0,0.0007375096675645779
0,0,0.03866400592661184
0,0,0.02263092007765197
0,0,0.07375846385791658
1,0,0.1761385782163848
1,1,0.9644018059432194
0,0,0.2267791661499519
0,0,0.07693665251628205
0,0,0.04442152734738449
0,0,0.031842170201182574
0,0,0.01854059771892834
1,1,0.9879514428145606
0,0,0.10279572579385182
0,0,0.00756894535416084
1,1,0.9914618363069245
0,0,0.06853619846960998
0,0,0.11171887094966146
0,0,0.0464492506906583
0,0,0.1182420502899266
0,0,0.0004363532232243858
0,0,0.0460920425299843
0,0,0.009714101235556747
0,0,0.07233916946939671
1,1,0.7615804708849687
0,0,0.003938872645161832
0,0,0.005510481392336996
1,1,0.9547462408871559
0,0,0.003990903759499761
0,0,0.00018186898273897365
0,0,0.021135324774824035
0,0,0.0026445798649922998
0,0,0.003160217650334033
0,0,0.004761152700725468
1,0,0.03339892791916321
0,0,0.005513142769382385
0,0,0.0026203739473897214
0,0,0.05495369723482138
0,0,0.0010905202193047512
0,0,0.0056737515632495
0,0,0.008004181321671265
0,0,0.0030099216949708296
0,0,0.07070837897683267
0,0,0.0015699042009289553
0,0,0.005593897961944744
1,1,0.962144957812694
0,0,0.007920503451399385
0,0,0.10234611901238098
0,1,0.5132065317695463
0,0,0.0005825330007575254
1,1,0.957371691632566
0,0,0.001023994385581027
0,0,0.13095352189928214
0,0,0.11217051988776967
0,0,0.02610085559844445
0,1,0.5050585705366344
0,0,0.25362913723829994
0,0,0.0006788906771794454
1,1,0.6745599411679324
1,1,0.8633159432214074
1,1,0.9872589598500364
0,0,0.028188312553359983
0,0,0.003953894072253694
0,0,0.04103457925422516
0,0,0.0008390276004028855
0,0,0.00021223594642777642
1,1,0.9652035548436753
0,0,0.36430014021894674
0,0,0.006082967212158873
0,0,0.0011417085468480178
0,1,0.6371881332550783
0,0,0.0074450078388462355
0,0,0.00024287615931272222
1,1,0.9396550357550625
1,0,0.010784108379117318
0,0,0.07061997203509351
0,0,0.01599885699635297
1,1,0.9469141320409421
0,0,0.36593560127679997
1,1,0.6022665335031672
1,1,0.9707358609294564
0,0,0.0396134952748694
1,1,0.9682089059339472
0,0,0.007145604169535811
1,1,0.6417910320119885
1,1,0.989132935769143
1,1,0.5042975624820257
0,0,0.07380523277984412
1,1,0.9799412244995604
0,0,0.00420958057832692
0,0,0.02129676664390606
0,0,0.37996530613484275
0,0,0.004222815439413223
0,0,0.0008108414768544657
0,1,0.7322785739276515
1,1,0.9950957150107926
1,1,0.9334892450783786
0,0,0.009313287158374596
0,0,0.0003297826030111189
1,1,0.9150767769746313
0,0,0.005992128307843469
0,0,0.0008772382969385949
0,0,0.0020128417283380687
1,0,0.4400423512211965
0,0,0.0005169510564780624
1,1,0.9844087679101938
0,0,0.033308741005104725
1,0,0.29937488088658454
0,0,0.028921165907476926
0,0,0.0022459470261616313
0,0,0.04932932405164648
1,1,0.9366333654889475
0,0,0.002407115201933612
1,0,0.4160124732729762
1,1,0.9689667735388512
0,0,0.004440403218984672
0,0,0.27893107987372423
0,0,0.10105649817814523
1,1,0.9937275471712124
0,0,0.00983619255195123
1,1,0.9737143043323346
0,0,0.14188382490433232
0,0,0.24605891042218025
0,0,0.13128081726495983
0,0,0.44583124259817547
0,0,0.000819010928951733
1,0,0.16232032244139155
0,0,0.005270279393052804
0,0,0.009592254132085507
0,0,0.434662958948526
0,0,0.011673468144612757
0,0,0.006298228494717611
0,0,0.00282337222780175
0,0,0.04318499588832661
0,0,0.28608347421293073
0,0,0.00014386847387161413
0,0,0.059851361956483023
1,1,0.935782573681856
0,0,0.016027393080049912
0,0,0.024456057168428805
0,0,0.08526155282014973
0,0,0.0012824169823964027
0,0,0.0012217872345218494
0,0,0.0038836897607468696
0,0,0.0030099216949708296
1,1,0.6838884662139187
0,0,0.03037127078299431
0,0,0.0011417085468480178
0,0,0.18871055975058826
0,1,0.719852117054764
0,0,0.059298808929826134
0,0,0.024682196498152526
0,0,0.008255263818217378
0,0,0.0008384444464806384
0,0,0.03389254832141173
0,0,0.05815123423615476
0,0,0.0022449952123439446
1,1,0.9874235245856583
0,0,0.009266590881220418
1,1,0.9773234272186309
0,1,0.5610458363515424
0,0,0.023736785535929183
0,0,0.004349865546729273
0,0,0.05733928241601632
0,0,0.0004188406944316123
0,0,0.0016581771685185793
0,0,0.0014185403547185929
0,0,0.01849536877843407
1,1,0.8998528721954632
0,0,0.001023994385581027
0,0,0.003953894072253694
0,0,0.0017199064036321017
1,1,0.9782475676912767
0,0,0.0030099216949708296
0,0,0.06612985731732983
0,0,0.0030099216949708296
0,0,0.23752302428660652
0,0,0.0005701206552667276
1,1,0.9948271013297665
0,0,0.12313885916257176
0,0,0.18570770632285769
1,1,0.9094320525100643
1,1,0.9751049914284692
0,1,0.8693766441745338
0,0,0.0007268592710530325
0,0,0.0003639400105451357
1,1,0.8302857576636397
0,0,0.007235079390878455
0,0,0.1580642753653127
1,1,0.7245361946891392
1,1,0.908516046860373
1,1,0.9764168717119559
1,1,0.7189011268455563
0,0,0.007343540923999764
0,0,0.006331997681227108
0,1,0.924597667917358
0,0,0.0018089587327073699
0,0,0.005509238985316069
1,0,0.14012084835270625
1,1,0.9861155202181762
0,0,0.000866606605656619
0,0,0.0005631318293646255
0,0,0.03655623878501076
0,0,0.03466177837142298
0,0,0.03025226567117736
0,0,0.001023994385581027
0,1,0.6387918999952364
0,0,0.010206467000341229
0,0,0.0006818773127430511
0,0,0.029680408322654027
0,0,0.06024536614874968
1,1,0.9313223739516238
0,0,0.007970724294731177
0,0,0.002118880227268322
0,0,0.0004812677194863075
0,0,0.017453373920545575
0,0,0.0024896999566699413
1,0,0.023569751903973785
1,1,0.8851997987924167
0,0,0.052690181196048035
0,1,0.8804267883392731
0,0,0.05547251372489931
0,0,0.00647045147177724
1,1,0.9596437000493847
1,1,0.9935522917328558
1,1,0.9325540227862168
0,0,0.0009690258643005244
0,0,0.34471505143141634
0,0,0.020079959864380676
1,1,0.7771581211812071
1,1,0.8136298394051532
1,1,0.9102314904511257
0,0,0.0006767051164783959
0,0,0.0015481533187474313
0,0,0.15662078111120414
0,0,0.0009690258643005244
