Actual,Predicted,y_score
0,1,0.36146086
0,1,0.27840608
0,1,0.39279032
0,1,0.3184809
1,1,0.72178847
0,1,0.32260397
0,0,0.2425958
1,1,0.28937653
1,0,0.24913202
0,0,0.25618002
1,1,0.32681832
0,0,0.23198608
0,0,0.22367018
0,0,0.20102099
0,0,0.20499966
0,0,0.2222294
1,1,0.27617893
1,1,0.2588831
1,0,0.23623687
0,1,0.28186393
0,0,0.17616236
0,1,0.31286684
0,0,0.1652813
0,0,0.24790673
0,1,0.29298818
0,1,0.3216182
1,1,0.30332625
0,0,0.22723249
0,0,0.21227702
1,1,0.32860374
0,0,0.22293407
0,0,0.20643802
0,0,0.18976389
0,1,0.3965561
0,0,0.20574373
0,1,0.34441137
0,0,0.18160154
0,0,0.2390092
0,0,0.2039091
0,0,0.18512012
1,1,0.6680392
1,1,0.46769992
1,1,0.3404789
1,1,0.77622056
0,1,0.28587544
1,1,0.2905428
0,0,0.19949198
0,1,0.32213393
1,1,0.3354419
0,1,0.3251323
1,1,0.2948303
0,1,0.26876912
0,0,0.250357
0,0,0.24994561
0,0,0.20843495
1,1,0.47354522
0,0,0.24780217
0,0,0.22586758
0,1,0.40814456
0,0,0.18116826
1,1,0.49268496
0,1,0.28772008
0,0,0.17885567
1,1,0.9204437
1,1,0.69946766
1,1,0.9038002
0,1,0.31863788
0,0,0.19488229
0,0,0.1864852
0,1,0.3679762
1,1,0.2701581
1,1,0.92966235
0,0,0.23700199
0,1,0.7473393
0,1,0.27012458
0,1,0.310505
0,0,0.2299113
0,1,0.3613223
0,0,0.23009245
0,1,0.5272611
0,0,0.17170064
0,1,0.3028917
0,0,0.19625676
1,1,0.29643226
1,1,0.31735754
0,0,0.248742
1,1,0.34996223
1,1,0.2717219
1,0,0.25304374
0,1,0.35971388
0,0,0.21827602
1,1,0.30255473
1,1,0.43364882
1,1,0.8693876
0,0,0.18491563
0,0,0.18781343
1,1,0.49196115
0,1,0.35315076
0,0,0.21418697
0,1,0.28834698
0,0,0.13043682
0,0,0.23734355
1,1,0.29837683
0,1,0.27219984
0,0,0.19465275
0,0,0.19375391
0,0,0.13917232
1,1,0.6534149
0,0,0.20882006
1,0,0.24700817
0,0,0.23390387
0,0,0.2543133
1,1,0.81897646
1,1,0.32622752
0,0,0.20901917
0,0,0.21400595
0,1,0.5174369
0,0,0.25555125
0,1,0.28324643
0,1,0.4038957
1,1,0.88880426
0,0,0.18997079
0,0,0.23788711
0,0,0.21300396
0,0,0.1984226
0,0,0.19629458
0,0,0.24302803
0,1,0.36771527
0,0,0.24274571
1,1,0.33525994
0,0,0.23321217
0,1,0.28260404
0,1,0.2628239
1,1,0.2689774
1,1,0.3090065
1,1,0.440634
1,1,0.7462439
1,1,0.5413834
0,0,0.19556467
0,0,0.24743897
0,1,0.32289264
1,0,0.22075666
1,1,0.29467502
0,1,0.3616934
1,1,0.927638
0,0,0.20616855
0,0,0.24071798
0,0,0.24428113
0,0,0.2333652
0,0,0.24717198
0,1,0.26364893
0,0,0.1744606
0,1,0.32252687
0,1,0.37693986
1,1,0.7853438
0,0,0.1881251
0,1,0.25975403
1,1,0.48553312
0,1,0.30374753
0,0,0.1918964
0,0,0.2034206
0,0,0.24566647
0,1,0.30255768
1,1,0.8918405
1,1,0.5333063
1,1,0.7618895
0,0,0.19267057
0,0,0.2267791
0,0,0.2240893
1,1,0.6373616
0,0,0.15898238
0,1,0.34771034
0,0,0.19895655
0,1,0.274511
0,0,0.2154447
0,1,0.47931504
0,0,0.21378274
1,1,0.31781074
0,1,0.44692877
0,1,0.2592969
0,1,0.45210364
0,0,0.19967811
1,1,0.58158195
0,1,0.4743887
0,0,0.22223592
0,0,0.22391912
0,0,0.22249383
0,0,0.20770559
0,1,0.27400813
0,0,0.19717649
0,0,0.21850584
1,0,0.22813119
0,1,0.347709
0,0,0.25427738
0,1,0.28044876
0,1,0.26868638
0,0,0.20411421
1,1,0.8348065
1,1,0.5333454
0,1,0.32757917
0,1,0.30858594
0,1,0.29146314
1,1,0.3151821
0,0,0.19553907
0,0,0.20828135
0,1,0.34041682
0,1,0.30353117
0,0,0.24054173
0,0,0.1895171
0,0,0.18930678
0,1,0.29958478
0,0,0.25009346
0,0,0.21981935
1,1,0.26043358
0,0,0.25533977
0,0,0.21648073
0,1,0.32689238
0,0,0.23188677
0,1,0.36524904
1,1,0.7712946
1,1,0.3312504
1,1,0.7260271
0,0,0.25319505
1,1,0.27721483
0,0,0.22399715
1,1,0.8475167
0,1,0.38440025
0,0,0.22682756
0,0,0.23938894
0,0,0.20126414
0,1,0.3483349
0,0,0.20430945
1,1,0.2919759
0,0,0.22684158
1,1,0.33092833
0,0,0.20479766
0,1,0.32161137
0,0,0.23968285
0,0,0.19460401
0,0,0.17916356
1,1,0.38788837
0,1,0.27527106
1,1,0.4025376
0,1,0.28069928
1,1,0.79597515
1,1,0.8671142
0,0,0.22227079
0,1,0.26015365
0,1,0.27948478
0,1,0.411333
0,0,0.25107336
0,0,0.2113668
0,0,0.23005736
1,1,0.9234399
0,0,0.20400265
1,1,0.4822117
1,1,0.30433115
1,1,0.73959184
1,1,0.73629665
0,0,0.16757937
0,0,0.20309606
1,1,0.9383719
0,0,0.21748902
0,0,0.20821397
0,0,0.13936852
0,0,0.22153479
1,1,0.86544514
0,0,0.18537949
0,0,0.2194508
1,1,0.76466906
0,1,0.32533827
1,1,0.74663234
0,0,0.18123116
0,1,0.3488045
0,0,0.18685313
0,1,0.2594627
0,1,0.29867482
0,0,0.22614773
0,0,0.18194531
0,1,0.38343707
0,0,0.18770109
0,1,0.27240553
0,0,0.18504314
0,1,0.33083144
0,0,0.20698413
1,1,0.2882878
0,0,0.23635511
0,1,0.27714723
0,1,0.27259415
0,1,0.31031707
0,0,0.25108683
0,1,0.3348525
0,1,0.35515636
0,1,0.41096592
1,0,0.19289207
0,0,0.24530785
0,0,0.23715201
0,0,0.21566702
1,1,0.80207837
0,0,0.21916614
0,1,0.29300928
0,1,0.29471302
1,1,0.37933862
1,1,0.2657031
0,1,0.40136603
0,0,0.24770556
1,0,0.24734022
0,0,0.21665464
0,1,0.3854435
0,0,0.23224255
0,1,0.30470037
0,0,0.17189166
0,0,0.23755471
0,0,0.2035093
0,1,0.27133843
1,1,0.28078994
0,0,0.23209196
1,1,0.41896036
1,0,0.23592006
0,1,0.30105105
0,0,0.24107717
0,1,0.53866106
0,0,0.20526889
0,1,0.29787078
0,1,0.31758094
0,0,0.20584403
1,0,0.23626344
0,0,0.25059438
0,0,0.18780482
1,1,0.52207583
1,1,0.86862195
0,0,0.19720374
0,0,0.24361515
0,0,0.17967974
1,1,0.80725074
1,1,0.34611332
0,0,0.21365345
0,1,0.3467575
1,0,0.2558981
1,0,0.19057687
0,0,0.19962892
1,1,0.3005548
1,1,0.809969
1,1,0.90529853
0,0,0.2348447
1,1,0.35990024
0,0,0.22329187
0,0,0.22074416
0,1,0.39431393
0,0,0.2073539
0,0,0.2317692
0,0,0.19885081
0,0,0.18422307
0,0,0.21362181
0,1,0.26748
0,1,0.3056075
0,0,0.20874771
0,1,0.41673568
1,1,0.29188135
0,1,0.56108505
0,0,0.18581878
0,0,0.19840707
0,1,0.25879762
0,0,0.23756045
0,1,0.3318538
0,0,0.17283699
1,1,0.27476838
0,0,0.23696113
