Actual,Predicted,y_score
0,0,0.22739236
0,0,0.24776907
1,1,0.27727646
1,1,0.38102257
0,0,0.23982382
1,1,0.28993034
0,1,0.3311575
0,0,0.24853301
0,0,0.20122163
0,0,0.22928962
1,1,0.27368551
0,1,0.46812698
1,1,0.2764003
0,0,0.21250106
1,1,0.5147182
0,0,0.1921016
0,0,0.24653289
0,1,0.2739817
0,0,0.26088187
0,0,0.2450385
0,0,0.2461417
0,0,0.20497641
0,0,0.2590302
0,0,0.26857215
0,0,0.26683873
0,0,0.2275496
0,0,0.22726353
0,0,0.20735013
0,0,0.20826872
0,0,0.2364552
0,0,0.21332072
0,0,0.22575426
0,0,0.19450554
0,1,0.33144283
1,1,0.30000758
0,0,0.2688802
0,0,0.1998381
0,1,0.27932742
1,1,0.51610714
0,1,0.27896053
0,0,0.24677244
1,0,0.24031444
0,0,0.21936749
0,0,0.20665924
0,0,0.2282476
0,1,0.35419622
0,0,0.27063835
0,0,0.192033
0,0,0.2227493
1,1,0.39305642
0,1,0.29110715
0,0,0.19873856
0,0,0.20056407
0,1,0.29670253
0,0,0.2352536
0,0,0.20711872
1,1,0.31205538
0,0,0.25383374
0,1,0.3531725
0,0,0.21809761
0,0,0.24306402
0,0,0.20866677
0,0,0.21192949
0,0,0.22488227
0,1,0.29613638
0,0,0.17761739
1,1,0.29693455
0,0,0.2579813
0,0,0.21309121
0,1,0.29143772
0,1,0.28452992
0,0,0.21476899
0,0,0.25656062
0,0,0.2629597
0,0,0.21785015
1,1,0.31143224
1,1,0.37939298
0,0,0.1990144
0,0,0.18786584
1,0,0.25559446
0,0,0.19191831
1,1,0.36771566
1,0,0.22488344
0,0,0.19558771
0,1,0.2898755
0,0,0.20664342
0,0,0.2065884
0,0,0.2628583
1,0,0.25962278
1,1,0.31148344
0,0,0.20859927
0,0,0.19452822
0,0,0.22475107
0,1,0.4313754
1,1,0.5120178
0,0,0.26057798
0,0,0.25285912
1,1,0.5219902
0,0,0.19952647
0,1,0.35708576
0,0,0.20438121
0,0,0.23261622
0,0,0.24745546
0,1,0.28076023
0,1,0.37060675
1,1,0.39351785
1,1,0.53031355
0,1,0.27592626
0,1,0.27674583
0,0,0.23219673
0,0,0.20183381
0,0,0.2628369
0,1,0.38691148
0,0,0.1862094
0,0,0.21116363
0,0,0.21249275
0,0,0.20584707
0,0,0.21577771
0,0,0.20117591
0,1,0.39191818
1,1,0.27890703
1,1,0.33427158
1,1,0.35205007
0,0,0.2648833
0,1,0.27600288
0,0,0.25559017
1,1,0.33207673
0,0,0.20394182
0,0,0.21701436
1,1,0.50097233
0,1,0.30786428
1,0,0.23559423
0,0,0.2235425
1,1,0.3673371
0,0,0.24642892
1,1,0.31006086
0,0,0.19642325
0,0,0.24335009
1,1,0.35027006
0,0,0.18743853
0,0,0.2632247
0,1,0.30714333
0,1,0.28209716
0,0,0.22265446
0,0,0.2562598
0,0,0.21712373
1,1,0.30017743
0,0,0.20847832
0,0,0.2109956
0,0,0.2525507
0,0,0.22989446
0,0,0.23872295
0,0,0.18498199
0,0,0.18634279
0,0,0.21312322
0,0,0.24333747
0,0,0.22526385
0,0,0.26357347
1,1,0.32303423
0,0,0.18565837
0,0,0.25225356
0,0,0.24189186
0,1,0.28262013
1,0,0.24837495
1,0,0.27165577
1,1,0.2921607
0,0,0.232801
1,1,0.49170637
0,0,0.22432363
0,0,0.21427412
0,1,0.30831036
0,0,0.22909981
1,1,0.2741356
0,0,0.20547627
1,1,0.3845382
0,0,0.2532481
1,1,0.32109717
0,0,0.21818112
0,1,0.28286365
1,1,0.3204449
0,0,0.24551782
0,0,0.23779567
0,0,0.20760176
1,1,0.4443015
0,0,0.20431304
0,1,0.28506336
0,0,0.19910896
1,1,0.4969301
1,1,0.27598152
0,0,0.23782748
0,0,0.2693744
1,1,0.29478285
0,0,0.16748111
0,0,0.19746424
0,0,0.19705385
0,0,0.24450791
0,1,0.3399036
0,0,0.22464721
1,0,0.26907375
1,1,0.34268707
0,1,0.3372104
0,0,0.19559781
0,0,0.21967672
0,1,0.4197896
0,0,0.25394288
1,1,0.28716752
0,0,0.21773323
1,0,0.23242523
0,0,0.20765139
0,0,0.20782179
0,0,0.1903716
0,0,0.2425313
1,0,0.20914719
0,1,0.27846208
1,1,0.2849966
0,1,0.29510278
0,1,0.2796977
0,0,0.24205701
0,0,0.19589384
0,0,0.2211595
0,1,0.43447387
0,0,0.22338687
0,0,0.23941556
0,0,0.17488629
0,0,0.22570522
1,0,0.24492216
0,1,0.2999884
0,0,0.27122283
1,0,0.22623022
0,0,0.2105132
1,0,0.26766548
1,1,0.36562505
0,0,0.2028971
0,0,0.2556314
0,0,0.19234455
0,0,0.2430759
0,0,0.20516261
1,1,0.32723653
0,0,0.22994806
0,1,0.56688994
0,0,0.2302811
0,0,0.19468836
0,0,0.18428671
0,0,0.2341931
0,1,0.2751814
0,0,0.2502884
1,1,0.30002695
0,1,0.27931547
0,1,0.28143
0,0,0.22605002
0,0,0.26027557
0,0,0.26452348
0,0,0.24648182
0,0,0.22494367
0,0,0.26804006
0,0,0.20173933
1,1,0.28040373
1,0,0.2516085
1,1,0.31455725
0,0,0.254732
0,0,0.19448404
0,0,0.22549039
0,1,0.29664847
1,1,0.32843944
0,0,0.2550064
1,1,0.27461877
0,0,0.19883431
0,1,0.31441188
1,0,0.23190239
0,0,0.2180168
0,0,0.22475906
0,0,0.20170616
1,1,0.32713947
0,0,0.21175748
1,1,0.47553936
1,0,0.23274207
0,0,0.2482283
1,0,0.2518195
0,0,0.27127537
0,0,0.2172127
0,0,0.26270878
0,1,0.35772368
1,1,0.33582795
0,0,0.27156174
1,0,0.24185355
1,0,0.20368119
1,1,0.5335813
0,1,0.27546728
0,1,0.28396413
0,0,0.2617814
0,0,0.26896352
0,0,0.18732853
0,0,0.26437998
0,0,0.26524988
1,1,0.28789204
1,1,0.49193135
0,0,0.23310052
0,0,0.21311656
0,1,0.32286257
0,0,0.22236833
0,0,0.21131653
1,1,0.37177232
0,1,0.3392751
0,1,0.3431165
0,0,0.17442937
0,0,0.24465881
0,0,0.19631267
0,0,0.19522053
0,1,0.27686575
0,1,0.39447498
0,0,0.18710339
0,0,0.2028025
0,1,0.3253614
0,0,0.2080209
0,0,0.23764925
0,0,0.2217961
0,1,0.27946717
1,1,0.2936538
0,1,0.31228933
