Actual,Predicted,y_score
1,1,0.5494982
0,0,0.2626016
0,0,0.23852888
0,0,0.24928005
0,1,0.4583122
0,0,0.21453562
1,1,0.3290103
0,0,0.18090427
1,1,0.3153546
0,1,0.30985352
0,1,0.38161093
0,1,0.3130498
0,0,0.24673668
1,0,0.24470896
0,0,0.20760038
0,1,0.30417788
0,0,0.21230325
0,0,0.22298858
1,0,0.22424835
0,0,0.20107014
1,1,0.486305
0,1,0.26626435
1,1,0.56345415
0,1,0.26768494
0,0,0.2158938
1,0,0.22840008
0,1,0.26770207
1,0,0.21144766
0,1,0.28653878
1,1,0.5046552
0,0,0.25078097
1,1,0.37008384
0,1,0.27802527
0,1,0.3106308
0,0,0.2293064
0,0,0.21070464
0,0,0.24492888
1,1,0.3243589
0,0,0.21028775
0,0,0.23295902
0,0,0.2249249
1,1,0.28968477
1,1,0.3018208
1,1,0.41357318
0,1,0.31983578
0,0,0.23371492
1,1,0.26574537
0,0,0.24918829
1,1,0.29591963
0,0,0.20182961
0,0,0.21219076
1,1,0.27393764
1,1,0.3907582
0,0,0.2221524
0,1,0.27198935
0,0,0.21597461
0,0,0.20778213
0,1,0.2643432
1,1,0.48967803
1,1,0.5410305
0,0,0.21239418
1,1,0.33283988
0,0,0.21272586
1,1,0.28015673
0,1,0.2964941
0,0,0.21010473
1,1,0.42779046
0,0,0.2115206
1,1,0.453864
1,0,0.24410585
1,1,0.33184564
0,0,0.21436964
0,1,0.45520172
0,0,0.21805866
1,1,0.28729033
0,0,0.1814969
0,1,0.32122886
0,1,0.3039649
0,0,0.2048941
0,1,0.34770817
1,1,0.28664014
0,0,0.24856357
0,1,0.32943332
0,0,0.19660525
0,1,0.4784053
0,0,0.20660074
0,0,0.20612806
0,1,0.42964637
1,1,0.28578898
0,1,0.28171647
1,1,0.27256534
0,0,0.23341659
1,1,0.40115732
1,1,0.33200905
0,1,0.28269947
1,1,0.51247543
0,1,0.27868563
0,0,0.23771162
0,0,0.2302439
0,1,0.28612545
0,1,0.27713636
0,0,0.22905298
0,0,0.21894208
0,0,0.23469822
1,1,0.32376882
0,0,0.19535747
1,1,0.54827994
1,0,0.23981784
0,0,0.24233365
1,0,0.2630058
0,0,0.19513296
0,0,0.21669035
0,0,0.21774198
0,1,0.30415025
0,0,0.19816063
0,0,0.23753452
0,1,0.33863342
0,0,0.22129273
0,1,0.30579025
0,0,0.25934222
0,1,0.32657492
0,1,0.30453923
0,0,0.25078928
0,0,0.2608117
1,1,0.2643784
0,0,0.21896812
0,1,0.28417355
0,0,0.23831962
0,1,0.3076072
0,0,0.2305536
1,1,0.3230614
1,1,0.5580888
0,0,0.19882919
1,1,0.5357591
0,0,0.2551099
0,0,0.18420143
1,1,0.5153701
0,1,0.26409462
1,1,0.4890488
0,0,0.21815205
1,1,0.46998757
0,0,0.23565952
0,0,0.20594063
1,1,0.28657463
0,1,0.27520892
1,1,0.32303423
1,0,0.22889346
0,0,0.23532273
0,0,0.20914413
1,1,0.29464325
0,0,0.22253078
1,1,0.48673528
0,0,0.2000654
0,0,0.20116904
0,1,0.30237094
0,1,0.26932698
0,1,0.2757276
0,0,0.21308596
0,0,0.19325729
0,0,0.25974154
1,0,0.21905209
0,0,0.21387501
0,0,0.21138884
0,1,0.2763538
0,1,0.28833848
1,1,0.3756757
0,0,0.2288957
0,0,0.2064269
0,0,0.25287852
0,0,0.19876732
1,1,0.49925926
0,0,0.22515045
0,0,0.22536919
0,0,0.24280445
1,1,0.28388104
1,0,0.24085087
0,1,0.4809741
1,1,0.39926475
1,1,0.4571767
0,1,0.29084143
0,1,0.2949456
1,1,0.32303423
0,0,0.18001358
0,0,0.20452759
0,0,0.20327061
1,1,0.323406
1,1,0.5245214
0,0,0.20603243
0,1,0.34106266
0,0,0.19858895
1,1,0.3190365
0,1,0.38952655
0,1,0.29646865
0,1,0.35133165
0,0,0.24440816
0,0,0.20652394
0,1,0.3236989
0,0,0.21594474
0,0,0.22523347
1,0,0.211701
0,1,0.46750006
0,1,0.28925383
0,0,0.22599646
0,0,0.2206969
0,1,0.2678243
0,0,0.2463685
0,0,0.21653703
1,1,0.27692837
0,0,0.20201914
1,1,0.28340393
0,1,0.30835152
0,0,0.21301426
0,1,0.37988955
1,1,0.47003493
0,0,0.21687958
0,0,0.21036609
0,0,0.25331417
0,1,0.27694216
0,0,0.20915006
0,0,0.2620486
1,1,0.3553075
0,1,0.40673748
0,0,0.25823578
0,1,0.29135194
0,1,0.32249168
0,1,0.3015438
0,0,0.2084696
0,0,0.25154766
0,0,0.257109
1,1,0.36840603
0,0,0.20097786
1,1,0.47752118
0,1,0.26954898
0,0,0.21640721
0,0,0.25507954
0,0,0.25152013
1,1,0.33781394
0,0,0.25069183
0,0,0.22265206
0,0,0.22537579
0,1,0.283167
0,0,0.20583832
0,0,0.20985027
0,1,0.26967937
1,1,0.31444067
0,1,0.39695546
0,0,0.21933146
1,1,0.27756643
0,0,0.22852923
0,0,0.23197964
0,0,0.2611526
1,1,0.29357323
0,1,0.28398365
1,0,0.24676116
0,0,0.18743078
0,0,0.20555207
0,0,0.25583398
0,1,0.2783912
0,0,0.24692643
0,0,0.20513654
0,1,0.27010745
0,0,0.25774935
1,1,0.55921835
0,1,0.34573048
0,0,0.21063866
0,0,0.20816174
0,1,0.37607625
0,1,0.28874356
0,0,0.26228797
0,0,0.2410541
1,1,0.5654688
1,1,0.38305673
0,0,0.19770037
0,0,0.22729377
0,0,0.19292569
1,1,0.45905018
1,1,0.32267725
0,0,0.19930844
1,1,0.47068593
1,1,0.48750356
0,0,0.21638304
0,0,0.23161119
1,1,0.28357843
0,0,0.24938643
1,1,0.27161694
0,0,0.23001167
1,1,0.28062797
1,1,0.35306606
0,0,0.19529587
0,0,0.21357404
0,1,0.41358387
0,1,0.38298956
0,0,0.25964576
1,0,0.23468998
0,0,0.21108991
0,0,0.21147671
0,1,0.34650132
0,1,0.3824642
