Actual,Predicted,y_score
0,0,0.021071812
1,1,0.99008507
0,0,0.028699346
0,0,0.028397318
0,0,0.2308215
0,0,0.16455786
0,0,0.024904191
0,0,0.022058748
0,0,0.10797062
1,1,0.5346713
0,0,0.017426327
0,0,0.39382282
0,0,0.021744965
1,0,0.42359403
0,0,0.018644173
1,1,0.9996317
1,0,0.4221531
1,1,0.99996144
0,0,0.05463201
0,0,0.02807838
0,0,0.017091218
0,0,0.08991678
0,0,0.007373733
0,0,0.022866325
1,0,0.18224439
0,0,0.01769572
1,0,0.40043563
1,0,0.1127677
1,1,0.8036592
0,1,0.52169806
0,0,0.025676336
0,0,0.026395839
1,1,0.99948937
1,0,0.41344285
0,1,0.65194744
0,0,0.010843787
0,0,0.2836564
0,1,0.54621774
0,0,0.0088437265
1,1,0.6836003
0,0,0.0699303
0,0,0.16173838
0,0,0.022556834
0,0,0.0061690775
0,0,0.025242452
0,0,0.021166617
0,0,0.36044952
0,0,0.10598034
1,1,0.5177358
1,1,0.7582272
1,0,0.42279458
0,0,0.23729569
1,0,0.17054795
0,1,0.528665
1,1,0.6410854
0,0,0.01743397
1,1,0.9953217
0,0,0.23192774
0,0,0.008416112
1,0,0.34519067
1,0,0.3470292
1,0,0.4150821
1,1,0.7734325
1,0,0.40961727
0,0,0.016633103
0,0,0.22781444
1,0,0.05178826
0,0,0.015849985
0,0,0.055669386
0,0,0.1829236
0,0,0.006494124
0,0,0.073045015
0,0,0.05606242
0,0,0.3854149
0,0,0.09304229
0,0,0.025160871
1,0,0.23502927
0,0,0.00088809093
