Actual,Predicted,y_score
0,0,0.25134125
1,1,0.58410656
0,0,0.4173695
0,0,0.32399604
0,1,0.999999
0,0,0.29236513
1,1,0.5177191
0,0,0.405605
0,0,0.25637147
1,0,0.33056286
0,0,0.27448124
0,0,0.3737805
1,1,0.6066861
0,1,0.70561147
0,0,0.35959718
0,0,0.42057893
1,0,0.35683763
0,0,0.35396025
0,0,0.2909258
0,0,0.3831476
1,1,0.5441818
0,0,0.3935289
1,1,0.6521571
0,1,0.8063573
1,1,0.7407576
0,0,0.26364893
0,0,0.30525196
1,0,0.3495588
0,0,0.32356706
0,0,0.3030282
0,0,0.31510594
0,1,0.60864866
1,1,0.9994701
0,0,0.15165888
0,0,0.2990111
1,1,0.6136253
1,1,0.65808606
0,0,0.31519917
1,1,0.57703036
0,1,0.5043272
0,0,0.34324947
0,0,0.23170659
0,0,0.2444159
0,0,0.24598722
1,1,0.55482996
1,0,0.479571
1,1,0.56013185
0,0,0.35032696
0,0,0.21776286
0,0,0.06736649
0,0,0.41924748
0,1,0.5131506
0,0,0.0694255
0,0,0.18618654
1,0,0.46077114
0,0,0.22586553
0,0,0.26839316
1,1,0.5546049
0,0,0.27785027
0,0,0.25867695
0,0,0.21712662
0,1,0.50237316
0,0,0.2682488
0,1,0.6940645
0,0,0.26848307
0,1,0.55304235
0,0,0.24469514
0,0,0.23494884
1,0,0.36169946
1,1,0.80349094
1,1,0.5535296
1,1,0.9997935
0,0,0.050707072
1,0,0.42231995
0,0,0.3348055
0,0,0.17432933
1,1,0.59531695
0,1,0.538057
1,1,0.5811708
0,0,0.49640062
0,1,0.5229618
0,0,0.27548084
0,0,0.3356516
1,1,0.96974844
0,0,0.49822265
0,0,0.21939282
0,0,0.3272295
0,0,0.28513846
1,1,0.87797
0,0,0.33338737
0,0,0.23623887
1,0,0.38350195
1,0,0.18379389
1,1,0.97794193
0,0,0.32286733
0,0,0.20416708
0,0,0.2118992
0,0,0.15019904
1,1,0.6038439
1,1,0.99999565
0,0,0.4892868
0,0,0.064839244
0,0,0.32708997
0,0,0.036298998
0,0,0.37625286
0,1,0.57329434
0,0,0.29095986
0,0,0.31166032
0,0,0.38202325
0,0,0.44386375
0,0,0.18806705
1,1,0.55708134
1,1,0.618468
0,0,0.49098608
1,0,0.46302947
1,0,0.4568798
1,1,0.6437257
0,0,0.041672483
0,0,0.060951043
1,0,0.47959733
1,0,0.28869048
1,1,0.9990697
0,0,0.18636076
0,0,0.18414618
1,0,0.35431772
0,0,0.24062395
0,0,0.21887672
0,0,0.45767307
0,0,0.23978528
0,0,0.19142434
1,1,0.50770664
0,0,0.4402465
0,0,0.27595812
0,0,0.27620465
0,0,0.3301059
1,1,0.8833137
0,0,0.19801255
1,1,0.71482086
0,0,0.2046113
0,1,0.6473413
1,1,0.997738
1,1,0.53201336
0,0,0.18300131
0,0,0.029977638
0,1,0.5419542
0,0,0.03283173
0,1,0.6359863
0,0,0.1449685
1,1,0.9999998
0,0,0.19170168
0,0,0.3486289
0,0,0.21321471
0,0,0.20862229
0,0,0.20438401
0,0,0.17896166
0,0,0.10887912
0,0,0.20945077
1,0,0.4930228
0,0,0.36154115
0,1,0.60064465
0,0,0.25785688
1,0,0.29914734
1,1,0.5041247
1,1,0.716998
1,1,0.9999853
1,1,0.95712554
0,0,0.22733411
0,0,0.21137296
0,0,0.46636757
1,1,0.5941571
1,0,0.36117432
0,1,0.6824434
1,1,0.9984919
0,0,0.19426158
0,0,0.19943263
0,0,0.2150802
0,0,0.25623447
0,0,0.022577973
0,0,0.27789697
0,0,0.17087367
0,0,0.46947137
0,0,0.2816594
1,0,0.3680742
0,0,0.18377788
0,0,0.14925013
1,1,0.514807
0,1,0.56414515
0,0,0.38769162
0,0,0.3744474
0,0,0.15305705
0,0,0.02572457
1,1,0.9999984
1,1,0.9246064
1,1,0.99937016
0,0,0.18165395
0,0,0.20274144
0,0,0.29937592
1,0,0.3810029
0,0,0.22599077
0,0,0.035882607
0,0,0.20219336
0,0,0.22971873
0,0,0.07478012
0,0,0.18983653
0,0,0.32663494
1,1,0.5066481
0,0,0.16941693
0,0,0.2855702
0,0,0.297029
0,0,0.18023805
1,0,0.46563044
0,0,0.22154523
0,0,0.117709585
0,1,0.5573547
0,0,0.15276518
0,0,0.15279633
0,1,0.6109377
0,0,0.1460799
0,0,0.19126035
1,0,0.2855453
0,0,0.45451647
0,0,0.15939201
0,0,0.26311588
0,0,0.13693638
0,0,0.15294346
1,0,0.44103914
1,1,0.92174673
0,0,0.02999161
0,1,0.63129675
0,0,0.24994591
1,1,0.64665055
0,0,0.14413653
0,0,0.16969946
0,0,0.33437726
0,1,0.62664056
0,0,0.267392
0,0,0.21330637
0,0,0.14718577
0,1,0.5406223
0,0,0.019794626
0,0,0.1694047
1,0,0.48099458
0,1,0.5762935
0,0,0.14654575
0,0,0.28432375
0,0,0.2922712
0,0,0.10991128
1,1,0.9792742
1,0,0.48704377
1,0,0.24375811
0,0,0.124390304
1,0,0.43527517
0,0,0.27850384
1,1,0.9999028
0,1,0.5213455
0,0,0.15009724
0,0,0.23630668
0,0,0.3777256
0,0,0.22476542
0,0,0.4844658
1,0,0.46081448
0,0,0.080406606
1,0,0.44578487
0,0,0.18124944
0,0,0.47295898
0,0,0.26882127
0,0,0.11834124
0,0,0.39457512
1,1,0.6234282
0,0,0.01243569
1,1,0.5207971
0,0,0.43911976
1,1,0.9971656
1,0,0.35467896
0,0,0.48729214
0,0,0.16713424
0,0,0.43438768
0,0,0.45058772
0,0,0.44604757
0,0,0.13733001
0,0,0.13487516
1,1,0.99078006
0,0,0.37979552
1,0,0.14931256
1,1,0.5465877
1,0,0.2656201
1,1,0.99922496
0,0,0.15284543
0,0,0.13399623
1,1,0.9996143
0,0,0.43618312
0,0,0.12859097
0,0,0.034597337
0,0,0.45240784
1,1,0.9977891
0,0,0.12208771
0,0,0.14628243
1,1,0.6571595
0,1,0.58957833
1,1,0.62615365
0,0,0.15654592
0,0,0.20377168
0,0,0.20052834
0,0,0.14924562
0,0,0.3067777
0,0,0.13164538
0,0,0.21449274
0,0,0.07830261
0,0,0.12725587
0,0,0.3827393
0,0,0.13134086
0,0,0.20713666
0,0,0.10985912
1,0,0.4891887
0,0,0.3133822
0,0,0.24960579
0,0,0.014136249
0,0,0.37027937
0,0,0.22486238
0,0,0.06810146
0,0,0.33589488
0,1,0.710436
1,0,0.25012946
0,0,0.11938921
0,0,0.4794094
0,0,0.12508951
1,0,0.4472806
0,0,0.14199413
0,0,0.24202901
0,1,0.7344568
1,1,0.5078638
1,0,0.33642396
0,0,0.31492993
0,0,0.0070151556
1,1,0.6365479
0,0,0.1536381
0,0,0.19234301
0,0,0.09449912
0,1,0.587977
0,0,0.21257901
0,0,0.13250335
0,0,0.18532339
0,0,0.13123336
1,0,0.24737172
0,0,0.33428526
1,0,0.23647043
1,1,0.56339735
0,1,0.7625132
0,0,0.3221318
0,0,0.16860054
0,1,0.52771485
0,0,0.41419247
0,0,0.009154722
0,0,0.11600832
1,0,0.20688522
0,1,0.5834511
0,0,0.11920946
1,0,0.22416788
1,1,0.99769056
0,0,0.1279296
0,0,0.33465862
0,0,0.123805895
1,1,0.9994494
1,0,0.26141918
0,0,0.08164428
0,0,0.4879555
1,1,0.57387465
1,0,0.10328671
0,0,0.12709369
1,0,0.3110709
1,1,0.9988126
1,1,0.72675514
0,0,0.14863175
1,1,0.7025834
0,0,0.3037181
0,0,0.09721244
0,0,0.1907795
0,0,0.096589796
0,0,0.3845513
0,0,0.104534596
0,0,0.12352741
0,0,0.17557639
0,1,0.7589482
0,0,0.3851428
0,0,0.4966632
0,0,0.3386464
1,0,0.32849503
0,0,0.18153888
0,0,0.095476516
0,0,0.26395357
0,1,0.56248623
0,0,0.43866783
0,0,0.26539525
0,0,0.27420264
1,0,0.17320746
0,0,0.20179188
