Actual,Predicted,y_score
0,0,0.22363855
0,0,0.20718005
1,0,0.24307638
0,1,0.29058617
0,0,0.19616513
1,1,0.3904037
1,1,0.5497819
0,0,0.18724625
0,1,0.3001525
0,1,0.31876037
1,1,0.5372211
1,0,0.26354086
0,0,0.213005
0,1,0.29553306
1,0,0.24693413
1,0,0.19298676
0,0,0.21453103
1,1,0.29814455
1,1,0.32303423
1,1,0.5214813
0,0,0.21372162
1,1,0.30171156
0,0,0.22153312
0,0,0.19334428
0,1,0.36282727
0,0,0.2114115
0,0,0.21163645
0,0,0.19537629
0,0,0.17770374
0,0,0.22116862
0,0,0.26138502
0,1,0.29004955
0,0,0.24258588
0,1,0.45434812
1,1,0.33385634
0,1,0.42975143
0,0,0.20722948
0,0,0.22244793
0,0,0.25606564
0,0,0.25764135
0,1,0.30218074
0,0,0.17850047
1,1,0.2864747
0,1,0.2966746
