Actual,Predicted,y_score
0,0,0.11816541
1,0,0.12500188
1,1,0.13227898
1,1,0.5587412
0,0,0.12232989
0,0,0.10605665
1,1,0.19152737
0,0,0.10190589
1,1,0.14444937
0,0,0.07690713
0,1,0.16387327
0,1,0.15569009
1,1,0.3072204
1,1,0.14882012
1,0,0.09270398
0,0,0.10749671
0,0,0.10376357
0,0,0.07472421
0,0,0.09202505
0,0,0.09943238
0,1,0.34265107
0,0,0.12514362
0,0,0.08648066
1,1,0.41363266
1,1,0.2886816
0,0,0.08781233
0,0,0.09031325
0,1,0.13188873
0,0,0.10137529
1,0,0.12551983
0,1,0.1435525
0,0,0.109787226
0,0,0.09885726
0,1,0.14438322
1,1,0.14926916
0,0,0.09921302
0,0,0.12210348
0,1,0.12786193
1,1,0.47042096
0,0,0.09358897
1,1,0.1287019
0,0,0.11599919
0,0,0.086966366
0,0,0.12544204
0,0,0.12120113
1,1,0.23865339
1,1,0.39875346
0,0,0.096968636
1,1,0.34283778
0,0,0.09168214
1,1,0.21715638
0,0,0.09552646
0,1,0.13746068
0,0,0.102444015
0,0,0.10588452
0,0,0.11168627
0,0,0.090622015
0,0,0.09586758
0,0,0.12278684
0,1,0.14536004
0,0,0.11623089
0,0,0.11519615
0,1,0.14352053
0,1,0.13895996
1,1,0.4501557
0,1,0.16897939
0,0,0.08544511
0,0,0.114575006
0,1,0.16301982
0,0,0.08255241
1,1,0.37154734
0,1,0.16746514
1,1,0.15130652
0,0,0.11798771
0,0,0.098124824
1,1,0.18805145
0,1,0.13234718
0,0,0.090426594
0,1,0.15082401
0,0,0.121947184
0,0,0.10571647
0,1,0.20726204
0,0,0.12531115
1,1,0.39990696
0,0,0.09304116
0,1,0.12952907
0,0,0.07760452
0,0,0.118573315
1,1,0.15002903
1,1,0.5415389
0,1,0.2625235
0,0,0.12286006
0,0,0.1134371
1,1,0.25881255
0,0,0.10820391
0,0,0.09002231
0,1,0.12717022
1,0,0.12103292
0,0,0.11223574
0,0,0.11558298
0,1,0.13270609
1,1,0.31388733
0,0,0.08707739
0,0,0.11016929
0,1,0.20359026
0,0,0.11418507
0,1,0.2081954
0,0,0.12539695
1,1,0.21851544
1,0,0.119006306
1,1,0.41418254
0,0,0.09936623
0,1,0.13680707
0,1,0.29105094
0,0,0.093929276
0,0,0.07909063
0,0,0.11285851
0,0,0.108256884
0,1,0.3878122
0,0,0.10266919
1,1,0.22491595
1,0,0.11081372
1,0,0.12105881
0,0,0.12221226
1,1,0.45182568
0,1,0.12629135
1,1,0.5226491
1,0,0.0916846
1,1,0.16895337
0,0,0.10292709
0,0,0.105537675
0,0,0.100778654
0,0,0.10486391
1,1,0.12611866
0,0,0.09376452
1,1,0.20900494
1,0,0.112934984
0,0,0.10379577
0,1,0.12922704
1,1,0.14404641
0,0,0.12439974
0,0,0.089944415
1,1,0.43582317
1,1,0.42083028
0,1,0.13363363
0,1,0.21789852
1,1,0.44809738
0,0,0.10140244
0,0,0.1055039
0,1,0.13228238
0,1,0.12696575
0,0,0.09661585
1,1,0.12937216
0,0,0.08602548
0,0,0.077559136
1,1,0.36584008
0,0,0.07599876
1,1,0.1530083
1,1,0.14144783
0,0,0.115117006
1,1,0.51790094
1,0,0.11900496
0,0,0.103752345
0,1,0.26445752
0,0,0.11796216
1,0,0.10715668
1,1,0.20995685
1,1,0.13036044
0,1,0.2511394
0,0,0.07643259
0,0,0.0902614
1,0,0.12305138
0,1,0.19098872
0,1,0.13483138
1,1,0.126805
0,0,0.099702045
0,0,0.1051303
0,1,0.20937347
0,0,0.087357834
0,0,0.11514939
0,0,0.10166289
0,0,0.10405418
0,0,0.10697068
0,0,0.119285405
0,0,0.09319547
0,0,0.09921419
0,1,0.26580885
0,0,0.10697534
1,1,0.27301374
0,1,0.14620605
0,0,0.104940474
0,1,0.18688726
0,1,0.1669155
0,0,0.12252157
1,0,0.11782089
0,0,0.1185012
0,0,0.08499175
0,0,0.10251885
1,1,0.13583781
0,0,0.11339025
0,0,0.121537656
1,1,0.18607917
1,1,0.53696406
0,0,0.08686012
0,0,0.118931405
0,1,0.18898258
1,1,0.4682082
0,0,0.11608657
0,0,0.10066025
0,0,0.1031571
0,0,0.10251317
0,0,0.09324828
0,0,0.08864043
0,1,0.23910095
1,0,0.114094384
0,0,0.09576943
0,1,0.36621767
0,0,0.0912428
1,1,0.15296192
0,1,0.14715308
1,1,0.51514226
1,1,0.1275805
1,1,0.43804157
0,0,0.10080549
0,0,0.098003216
0,0,0.091794185
0,0,0.10709152
0,1,0.12982127
0,0,0.09195905
1,1,0.21043426
0,0,0.08793311
1,1,0.2767565
1,1,0.1391638
1,1,0.4658582
0,1,0.1431827
0,0,0.097603
0,0,0.091267586
1,1,0.47313738
1,1,0.26391014
0,1,0.26048684
0,1,0.13209748
0,0,0.096949786
0,0,0.08757356
0,0,0.12447179
1,1,0.26818043
0,1,0.22171639
0,0,0.10426834
0,0,0.078133844
0,0,0.10814266
0,1,0.31143647
0,0,0.124212235
0,0,0.09540838
0,0,0.094960056
1,1,0.40556028
1,1,0.19175203
1,1,0.3040095
0,0,0.110203974
1,1,0.22538161
0,1,0.12982377
1,1,0.15878657
0,0,0.08613873
1,1,0.44004825
0,0,0.10908116
0,0,0.0953188
1,1,0.26732537
1,1,0.19307843
1,0,0.10229365
1,1,0.37933668
1,1,0.14393374
0,0,0.101201355
0,0,0.098325685
1,0,0.102896206
0,0,0.0857129
0,0,0.09074549
0,0,0.0869876
0,0,0.085717574
0,0,0.095303394
0,0,0.104497425
0,0,0.10224042
0,1,0.17005304
0,0,0.07884121
1,1,0.1464084
0,0,0.1190173
