Actual,Predicted,y_score
1,0,0.4274037
0,0,0.17871992
0,1,0.5972656
0,0,0.283355
1,1,0.66033137
0,1,0.5388218
0,0,0.09151725
1,1,0.73086685
1,1,0.87128615
1,0,0.46362674
0,0,0.12330559
1,1,0.856086
1,1,0.91799563
0,0,0.35842502
0,0,0.20373721
0,0,0.2203755
0,0,0.3673879
0,1,0.80840385
1,1,0.9060078
1,1,0.99013424
0,1,0.7859547
1,1,0.9521545
0,0,0.03350898
0,0,0.26350757
0,0,0.35361373
0,1,0.5776339
0,0,0.21091549
0,0,0.093552224
0,0,0.046079822
1,1,0.56773084
1,0,0.48030686
1,1,0.6608744
1,1,0.99028414
0,0,0.102631114
1,0,0.15954968
1,1,0.93792814
1,1,0.9107967
1,0,0.46760595
0,0,0.24148704
0,0,0.07011013
1,0,0.4011726
0,0,0.21005043
0,1,0.7573101
0,0,0.015650973
1,1,0.58747137
0,1,0.71613425
1,1,0.68145245
0,1,0.72996324
0,0,0.24793707
0,0,0.06492352
0,1,0.6773878
0,0,0.41285208
0,0,0.19927335
0,0,0.18154965
1,0,0.36071458
0,0,0.17149039
0,0,0.068189606
0,0,0.37398398
0,0,0.41525733
0,0,0.14875096
1,1,0.987534
0,1,0.53605485
1,1,0.96916395
1,1,0.6858909
1,1,0.6058636
0,0,0.3035039
0,0,0.23783955
1,1,0.56028956
1,0,0.37134644
1,1,0.7169956
0,0,0.43060148
0,0,0.23682846
0,0,0.03138794
0,0,0.35998017
0,0,0.14121021
0,0,0.20739864
0,1,0.67040795
0,0,0.028687354
0,0,0.20774946
0,0,0.05431367
1,1,0.6788004
1,1,0.5415375
1,1,0.8614286
1,1,0.9940824
0,1,0.6614366
0,0,0.33803052
0,0,0.06740809
1,1,0.72453475
0,0,0.45924503
0,1,0.5851746
0,0,0.27945465
0,1,0.5658119
0,0,0.15607496
0,0,0.13134658
0,1,0.5338665
0,0,0.14815871
1,1,0.76918614
0,0,0.2732354
1,1,0.7872984
0,0,0.21579264
0,0,0.14293876
0,0,0.038658958
0,0,0.15075517
0,0,0.42920208
0,1,0.9922487
1,1,0.9234393
0,0,0.22289354
0,0,0.47111237
0,0,0.03063913
0,0,0.20366049
1,1,0.57502836
0,0,0.18252335
0,0,0.40161422
0,0,0.19386123
0,1,0.9391222
0,0,0.03876149
1,0,0.06617336
0,0,0.19745152
0,1,0.73903304
0,0,0.13394552
0,0,0.3022501
1,0,0.22880106
0,0,0.031703584
0,1,0.6229342
0,1,0.8247499
0,0,0.43124107
0,0,0.24910338
1,0,0.072452225
0,0,0.13840337
0,0,0.114074916
1,1,0.9990926
1,0,0.37585944
1,1,0.75299186
0,0,0.070591025
0,1,0.7227298
0,1,0.72278374
0,0,0.09887748
0,0,0.09172758
1,1,0.99999994
0,0,0.070340045
0,0,0.29909253
0,0,0.40709046
0,0,0.49870992
0,0,0.09989109
1,1,0.8017979
0,0,0.10678472
1,1,0.8002476
0,1,0.9272431
0,1,0.9989624
0,0,0.48802418
0,1,0.9983015
1,1,0.6365831
0,0,0.18604937
0,0,0.02578478
0,0,0.2586482
0,0,0.34838468
1,1,0.7918569
0,0,0.12619002
1,1,0.9770616
0,1,0.63550955
1,1,0.99953336
0,1,0.57541764
0,0,0.24992743
1,0,0.48568672
0,0,0.05291919
1,0,0.4208795
0,1,0.7112608
1,1,0.94966143
0,0,0.23613681
1,0,0.38627848
0,1,0.61440265
0,0,0.018632254
0,0,0.2739265
0,0,0.15393977
0,0,0.24423899
1,0,0.38331968
0,0,0.13644803
0,1,0.7479142
0,0,0.2287608
1,1,0.7102474
1,1,0.70787287
1,0,0.2885894
0,1,0.902973
0,0,0.14063054
1,0,0.4252254
0,0,0.013132699
1,1,0.69427913
0,0,0.08893371
0,1,0.5953305
1,0,0.34661135
1,1,0.8676142
0,0,0.06855298
0,0,0.039755266
0,0,0.12335084
0,0,0.21910703
0,0,0.048428655
1,1,0.53455406
1,1,0.9802628
0,0,0.09064449
1,1,0.71414083
0,0,0.2162852
1,0,0.22864373
0,0,0.4634256
0,0,0.11289232
1,1,0.9626101
0,0,0.07922567
1,0,0.2839666
1,0,0.11548434
1,0,0.35999
0,0,0.12607428
0,1,0.9944459
0,0,0.3669866
1,1,0.5671933
0,0,0.2366944
0,1,0.62368655
0,1,0.89309293
0,0,0.112799875
0,0,0.21031782
1,1,0.6863029
0,0,0.2417628
0,0,0.03478235
0,0,0.15314852
0,0,0.00012323348
0,0,0.24383362
0,1,0.5346303
0,0,0.019229632
1,1,0.73269963
0,1,0.5101877
1,1,0.5405171
0,0,0.491997
1,1,0.82878596
1,1,0.77768815
0,1,0.775597
1,0,0.10172026
0,0,0.023375263
0,0,0.013085925
0,0,0.1237605
0,0,0.065857045
0,0,0.45873168
0,0,0.19966373
0,0,0.13121992
0,0,0.09689081
1,0,0.26177496
0,0,0.059205133
1,1,0.9977837
1,1,0.6981044
0,1,0.658771
1,0,0.47659585
0,0,0.044824213
0,0,0.08571489
0,0,0.117835745
0,1,0.5598788
0,0,0.3828915
0,0,0.15852694
0,1,0.9458874
0,0,0.07949462
0,1,0.82654554
0,0,0.037661064
0,0,0.2309213
0,0,0.10928267
0,1,0.59818953
0,0,0.029908117
1,1,0.686467
0,0,0.12667069
0,0,0.13165851
0,0,0.0404062
0,0,0.38511324
0,1,0.6707227
1,0,0.10050429
1,1,0.9954641
0,0,0.060016964
1,1,0.9969186
0,0,0.19880007
0,0,0.054873873
1,1,0.9956751
0,1,0.5113245
1,1,0.9998691
0,0,0.08562396
1,1,0.7047892
0,0,0.067424424
0,0,0.03948865
1,1,0.536147
0,0,0.15293549
1,1,0.9987195
1,0,0.34691954
0,0,0.02165303
0,0,0.05742664
1,1,0.6868676
0,0,0.16762424
1,1,0.999214
0,0,0.07348173
0,0,0.09819565
0,0,0.29843885
0,0,0.08882882
0,1,0.5368861
0,0,0.05065753
0,0,0.38702622
0,0,0.39807138
1,1,0.5750587
0,0,0.05256331
0,0,0.054035705
0,0,0.41534883
0,1,0.6837142
1,0,0.11922083
0,1,0.5397105
0,0,0.06518509
0,0,0.037065662
0,0,0.04986975
1,1,0.7835723
0,1,0.5718766
0,0,0.09790793
0,0,0.13870232
1,1,0.6875438
1,0,0.3842044
0,0,0.017538432
1,1,0.7877524
1,1,0.9389509
0,0,0.1591561
0,0,0.090269424
1,1,0.9941659
0,0,0.052184355
0,0,0.054148987
0,0,0.115104415
1,0,0.21990521
1,1,0.5436535
0,0,0.042122096
0,0,0.3332056
0,0,0.089640155
1,0,0.48980823
0,1,0.8258104
0,1,0.69902223
0,1,0.6940985
0,0,0.016322939
0,0,0.27538425
0,0,0.26058593
0,0,0.15435268
0,0,0.017872678
1,0,0.04148212
0,0,0.05707503
0,0,0.06263994
0,0,0.12939923
0,0,0.042571805
0,0,0.014999494
0,0,0.017428318
0,0,0.06693089
1,1,0.9639328
0,0,0.036772083
1,0,0.49524745
0,1,0.5016791
0,0,0.016428493
0,0,0.100780815
1,1,0.9117275
0,0,0.113254815
0,0,0.044541858
0,0,0.044037476
0,0,0.027800508
0,0,0.026705578
0,0,0.31306246
1,1,0.6779511
0,0,0.22100924
0,0,0.08685727
0,0,0.032557826
0,0,0.47592512
0,0,0.33755293
0,0,0.2964593
0,0,0.30819607
0,0,0.10783439
1,0,0.18171103
0,0,0.006843074
1,1,0.9992517
0,0,0.02360688
0,0,0.08382687
0,0,0.18610106
0,0,0.036344074
1,1,0.71172804
0,0,0.010649918
0,0,0.0632189
0,0,0.084751986
0,0,0.22525917
0,0,0.033353522
0,0,0.4770288
0,1,0.64951557
1,1,0.5899009
0,1,0.51064956
0,0,0.015112236
1,0,0.15747783
0,0,0.048262466
0,0,0.020677524
0,0,0.2093212
1,0,0.056517206
0,0,0.29002243
1,0,0.052346203
0,0,0.09447333
0,0,0.027522014
0,1,0.5272645
0,0,0.011396028
0,0,0.015382837
0,0,0.058433793
0,1,0.57654935
0,0,0.18638687
1,1,0.99946773
0,0,0.32919177
0,0,0.20728925
0,1,0.6643123
0,1,0.70566547
0,1,0.58232665
0,1,0.5459807
0,0,0.2669497
1,1,0.9408796
1,1,0.53100353
0,0,0.026978234
0,0,0.07160407
0,0,0.04733663
1,1,0.9478711
1,0,0.47354752
0,0,0.027347514
1,0,0.4546482
1,1,0.9998317
0,0,0.0157801
0,0,0.49655405
1,1,0.6942917
0,0,0.44743654
1,0,0.21099089
0,0,0.052698437
1,1,0.89203566
1,1,0.7398868
0,0,0.05381518
0,0,0.025094511
0,0,0.06885397
0,0,0.006635211
0,0,0.052557528
1,0,0.40005714
0,0,0.03811138
0,0,0.06281423
0,0,0.0063089393
0,0,0.03880421
