Actual,Predicted,y_score
0,1,0.52272755
0,0,0.20818427
1,1,0.512311
0,0,0.28935045
0,0,0.2246619
0,1,0.54953927
0,0,0.33963376
1,0,0.42225128
0,0,0.43318492
0,0,0.22221358
0,0,0.40229246
0,0,0.32835788
0,0,0.32274368
1,0,0.3790103
1,1,0.5723902
1,0,0.35746318
1,1,0.5851519
1,1,0.5096119
0,0,0.23312676
0,0,0.28368753
0,0,0.37026557
0,0,0.17022069
0,0,0.31947413
0,0,0.15182942
0,0,0.36585754
0,0,0.310662
0,1,0.5596319
0,0,0.19824153
1,0,0.393203
1,1,0.7864301
0,0,0.30805
0,0,0.32242924
1,1,0.91141456
1,1,0.74712867
0,0,0.39224267
0,0,0.16418579
0,0,0.21989393
0,0,0.47233936
1,1,0.992128
0,0,0.40956798
0,0,0.46189195
1,0,0.46145725
0,1,0.5393699
1,0,0.48600018
1,1,0.60307926
1,0,0.31066853
1,0,0.46335053
1,1,0.71589637
0,0,0.19463646
1,0,0.2795287
0,0,0.1655582
1,0,0.32643712
0,0,0.1042066
0,0,0.13192926
0,1,0.5045286
0,0,0.16375645
0,0,0.26775974
0,0,0.35899425
1,1,0.5750245
0,0,0.24070777
0,0,0.21447517
0,0,0.3848886
0,1,0.5556006
0,0,0.13552561
0,0,0.274958
0,0,0.14292844
1,0,0.4535879
0,0,0.28920826
0,0,0.14310622
0,1,0.5402491
1,1,0.584579
0,0,0.38028616
0,0,0.33685464
0,0,0.26213765
0,0,0.14857309
0,0,0.2496275
1,0,0.42226487
0,0,0.21339442
0,0,0.20269415
0,0,0.25847486
1,1,0.9833234
0,0,0.27715564
1,0,0.4043118
0,0,0.34739932
0,0,0.19572642
1,1,0.548346
0,0,0.26509628
0,0,0.11302528
0,0,0.17988089
0,0,0.49448165
0,0,0.49331686
0,0,0.15117057
1,1,0.58554316
1,0,0.3028043
0,0,0.3065055
0,0,0.20127605
0,1,0.75521076
0,0,0.20693137
0,0,0.34503722
1,0,0.43697375
0,0,0.18219422
0,0,0.12506121
0,0,0.26699883
0,0,0.16547027
1,1,0.99856687
0,0,0.17962411
1,1,0.9357369
0,0,0.3941173
0,0,0.113275215
0,0,0.091537975
0,0,0.16736297
0,1,0.57590467
0,0,0.012630824
0,0,0.17195374
0,0,0.17572029
0,0,0.32939982
0,0,0.3910183
0,0,0.39975044
0,0,0.17839248
1,0,0.39395234
0,0,0.19686426
1,0,0.46281758
0,0,0.11220089
0,0,0.258349
0,1,0.89831454
0,0,0.25262326
1,1,0.89471275
0,0,0.24000485
1,1,0.9996735
0,0,0.24711765
0,1,0.5215825
0,0,0.17909735
0,0,0.3122123
0,0,0.12491372
0,0,0.08907715
0,1,0.541785
1,1,0.99874336
0,1,0.515956
0,0,0.30694672
0,0,0.38319105
1,0,0.4658985
1,0,0.31306052
0,0,0.21465415
1,1,0.5173785
0,0,0.28301767
0,0,0.33206776
0,0,0.32011643
0,0,0.22988465
1,1,0.5971314
0,0,0.40899208
1,0,0.48485246
0,0,0.1930268
1,1,0.91115147
0,0,0.3162872
0,1,0.5576442
0,1,0.53173727
0,0,0.37951
0,0,0.32292956
0,0,0.34927875
0,0,0.17622699
0,1,0.5702597
0,0,0.29833257
0,0,0.46715006
0,0,0.13067764
0,1,0.54936653
0,0,0.14605454
0,0,0.14911632
0,0,0.18436019
0,0,0.25236824
0,0,0.23210998
0,0,0.1335722
0,0,0.2528869
1,1,0.5745973
0,0,0.21609274
0,0,0.18978958
0,0,0.38733855
1,1,0.9997374
0,0,0.28144485
0,0,0.3630213
1,0,0.36422518
0,0,0.19386236
0,0,0.19403183
0,0,0.15340005
0,0,0.3068326
0,0,0.4845048
0,0,0.1512999
0,0,0.26065004
1,1,0.63314885
0,1,0.51506037
0,0,0.29544327
0,0,0.14391945
0,0,0.4809649
0,0,0.17432018
0,0,0.11863452
1,1,0.6133591
0,0,0.32383522
0,0,0.42139772
0,0,0.25499615
0,0,0.22431223
0,0,0.24184977
0,0,0.1996836
0,0,0.09468501
0,0,0.2736642
0,0,0.13363086
1,0,0.4300163
0,0,0.29482815
0,0,0.3045083
0,0,0.25234616
0,0,0.41681466
0,0,0.22062606
0,1,0.63268495
0,0,0.31659478
0,0,0.18764506
1,0,0.45816654
1,1,0.52480507
0,0,0.13484994
0,0,0.053927347
1,1,0.5688654
0,0,0.14111824
1,0,0.4218195
1,0,0.24248585
0,0,0.19884174
0,0,0.0698149
0,0,0.095634684
0,0,0.31216472
0,1,0.60269415
1,1,0.5177535
1,1,0.5202232
0,0,0.23048124
0,0,0.190348
0,0,0.12388839
0,0,0.20628227
1,1,0.99807477
0,0,0.42408952
0,0,0.20948263
1,1,0.98510957
0,0,0.14690855
0,0,0.22402807
0,0,0.19370887
0,0,0.27498788
0,0,0.31085423
0,1,0.5303925
0,0,0.18689911
1,0,0.32733953
1,1,0.9970044
0,0,0.19602452
0,0,0.4443535
0,0,0.16617523
0,0,0.14119785
0,0,0.27247593
0,0,0.19108912
0,0,0.357493
0,0,0.39589897
0,0,0.13685104
0,0,0.13061287
0,1,0.51140493
0,0,0.29232192
0,0,0.41867787
1,1,0.51750255
1,0,0.44986722
1,1,0.51403296
0,0,0.39470068
0,0,0.4586591
0,0,0.09066197
1,0,0.4544086
0,0,0.32177317
0,0,0.0694728
1,1,0.9607871
0,0,0.077476576
1,1,0.6103196
0,0,0.0716236
1,1,0.6023417
0,0,0.45806906
1,1,0.5411173
0,0,0.28691572
0,0,0.33609018
1,0,0.2431986
0,0,0.13025309
0,0,0.1873915
0,0,0.2488305
0,1,0.5075231
0,0,0.28435826
0,0,0.38986614
0,0,0.064758234
1,1,0.5865881
0,0,0.10483387
0,1,0.5080442
0,0,0.09124658
0,0,0.28029215
0,0,0.2522705
0,0,0.20787075
0,0,0.21854518
0,0,0.06911078
0,0,0.090204105
0,0,0.17925426
0,1,0.58928424
1,1,0.986255
0,0,0.4276301
0,0,0.30699813
0,0,0.4898205
0,0,0.044884417
1,0,0.47954372
1,0,0.32969525
1,1,0.71033984
0,0,0.11240401
1,1,0.8360962
0,0,0.12357157
0,0,0.119707346
0,0,0.45308557
0,0,0.15612124
1,0,0.4841971
0,0,0.065556005
1,1,0.5705863
0,0,0.29601717
1,0,0.19216613
0,0,0.14677437
0,0,0.08755569
1,0,0.27090696
0,0,0.18299949
0,0,0.11850618
0,0,0.11464397
1,0,0.3228023
0,0,0.09263771
0,1,0.55525553
0,0,0.11000114
1,1,0.84819114
1,0,0.45504537
0,0,0.15363024
0,1,0.61465794
1,0,0.27027988
0,0,0.11473927
0,0,0.10028713
0,0,0.12061533
0,1,0.539572
0,0,0.25544283
0,0,0.24048458
1,0,0.20710853
1,0,0.4062191
0,1,0.571337
0,0,0.48316914
0,0,0.15579993
0,0,0.11033047
0,0,0.4890316
1,0,0.47391352
0,0,0.48832345
1,1,0.50630295
0,0,0.3282747
0,0,0.18994358
0,0,0.16609336
0,0,0.36696655
1,0,0.3701689
0,0,0.18195799
1,0,0.45252773
0,0,0.062590286
0,0,0.21357155
0,0,0.13071805
0,0,0.10128326
0,0,0.1874914
0,0,0.05832416
0,0,0.31020245
0,0,0.09481991
0,0,0.1003603
0,0,0.2220102
1,1,0.55638045
0,1,0.69718784
0,0,0.25771725
1,1,0.57616436
0,0,0.4717629
1,0,0.27612108
1,1,0.79189056
0,0,0.1240079
0,0,0.19764796
0,0,0.09537397
0,0,0.17161947
0,0,0.09712364
1,1,0.55976504
0,0,0.27972987
0,0,0.1491284
0,1,0.5644515
0,0,0.12479461
0,0,0.0891898
0,0,0.16193038
0,1,0.5423207
0,0,0.24491955
1,0,0.22582702
0,1,0.50438386
0,1,0.5802946
0,1,0.6290917
0,0,0.46232015
0,0,0.25037274
0,0,0.13716559
0,0,0.24450414
0,0,0.05674962
0,0,0.072976574
1,1,0.766839
1,1,0.5340106
1,0,0.16156185
0,0,0.23731057
0,0,0.10076594
0,0,0.36453536
0,1,0.613903
1,1,0.68938303
0,0,0.26064727
1,1,0.61453944
0,0,0.09479424
0,0,0.25145453
1,0,0.40857
0,0,0.20870751
0,0,0.15767737
0,0,0.112123765
1,0,0.25027215
0,0,0.041038513
1,0,0.49622157
1,1,0.57028574
0,0,0.2990472
1,1,0.72882634
0,0,0.34371558
0,0,0.27430972
0,0,0.041270755
0,0,0.28749567
1,0,0.26109546
0,0,0.060365252
1,0,0.13668697
1,0,0.22211406
1,1,0.9956086
0,0,0.4941755
0,0,0.44221687
0,0,0.06250324
0,0,0.21276847
0,0,0.3796963
0,1,0.6348448
0,0,0.14491072
1,1,0.6234546
1,1,0.9997361
0,0,0.0455936
0,0,0.13954355
0,0,0.24787551
0,0,0.21063536
0,0,0.06894307
1,1,0.66749996
0,1,0.68718636
0,0,0.040970832
0,0,0.08747134
0,1,0.55316097
0,0,0.1206117
0,0,0.24640223
0,0,0.24084406
0,0,0.09189003
0,0,0.07799291
0,0,0.3368738
0,0,0.18310519
0,0,0.081712864
0,0,0.055374738
0,1,0.71844196
0,0,0.35315216
1,0,0.31721097
0,1,0.537814
