true_label,predicted_label,y_score
0,0,0.00023775924190820079
1,1,0.995559885360011
1,1,0.6504372945153799
1,1,0.9802097278086032
1,1,0.8892037413379607
1,1,0.9668397359972587
0,0,0.0008586739500144276
0,0,0.1683855574163246
1,1,0.6245192322213756
1,0,0.17084634096193457
0,0,0.04459413894430338
0,0,0.020312593320434547
0,0,0.00035142892079951274
1,0,0.1602880661146874
0,0,0.26278790025813037
1,1,0.9869013810015612
0,0,0.0017983439054054683
1,1,0.9690686469208537
0,0,0.4505273291068335
0,0,0.012683988709613946
0,0,0.007316599238291565
1,1,0.9945468781734866
0,0,0.379964607484657
0,0,0.11900582422726032
0,1,0.6082760302035715
0,0,0.0006337520232648084
0,0,0.31293180756369643
1,1,0.9815260706205687
0,0,0.0010390019758045675
0,0,0.0008586739500144276
0,0,0.00475574927191957
0,0,0.053592770345443866
0,0,0.0011158016600634265
0,0,0.14799623627175243
1,1,0.8562902176212943
0,0,0.0004396966227794199
0,0,0.030095558320262904
0,0,0.07141305400241024
0,0,0.19987155676763665
0,0,0.06923861430055585
0,0,0.20597837259362503
0,0,0.018911403424040237
0,0,0.24769697554077238
1,1,0.9872794382834036
0,0,0.005177476196771399
1,1,0.9698638185970806
0,0,0.3734796903847779
0,0,0.001967629172989989
0,0,0.04726373554506732
0,0,0.003677369625851594
0,0,0.001615895840496378
0,0,0.16381659916459707
1,1,0.9856384187990498
0,0,0.06546047922508909
0,0,0.18316030153884014
0,0,0.0004415484720813315
0,0,0.05026459586508587
0,0,0.10934612215569799
1,1,0.9619480943014792
1,1,0.8964466598179806
0,0,0.021220367552325578
1,1,0.513244805523121
0,0,0.3391377394806995
1,1,0.7328735059624559
0,0,0.029356503121958418
0,0,0.015561455216751348
0,0,0.0014051640467725639
0,0,0.0024801073458669298
0,0,0.009490869358958919
0,0,0.013336255341256775
0,0,0.009688642596601826
0,0,0.011014697893374413
0,0,0.01378128977940671
1,1,0.9937875754398398
0,0,0.03293980595306219
0,0,0.16841322014696522
0,0,0.04727931289899475
1,1,0.975021174164411
0,0,0.0012300750798736211
0,0,0.10522944852999659
0,0,0.03640122861737926
0,0,0.07537840668460534
1,1,0.7474066860573761
0,0,0.02290408913049967
0,0,0.15889720604637175
1,1,0.9779691020918634
0,0,0.009037807441674286
1,0,0.4086002268841253
0,0,0.05264565278696039
0,0,0.17397677421907518
0,0,0.0008372027938594471
0,0,0.0037301273357835843
0,0,0.019407519479403633
0,1,0.7964766032517802
1,0,0.2175994375307667
0,0,0.09834844430638319
0,0,0.11600034896756628
0,0,0.2932273557474929
0,0,0.01756974968145514
0,0,0.006475045068813742
0,0,0.08955515184715994
0,0,0.04166677538573716
0,0,0.1804385628785515
0,0,0.00539377152770696
1,1,0.9967560850460383
0,0,0.00028495134931247996
1,1,0.9971415803148721
1,1,0.975658853867033
1,1,0.9624186607707588
0,0,0.2530884203066029
1,0,0.4807726112750724
0,0,0.008438511632217625
0,0,0.4157210857215982
0,0,0.08656512123820892
0,0,0.1253415838273315
0,0,0.13236388581823413
0,0,0.07297818677074004
0,0,0.0010455215017342598
0,0,0.2775407010386297
0,0,0.0004199723997847861
0,0,0.17084634096193457
0,0,0.0006060977132246408
1,1,0.8802490937271233
1,0,0.48182207545807476
0,0,0.3158927332213075
1,1,0.9132415002906473
0,0,0.0003851282453566572
1,0,0.3919784446920151
0,0,0.0028808619200304496
0,0,0.0002162778477006342
0,0,0.012266461351235214
0,0,0.0003982261986382664
0,0,0.002786110272592731
0,0,0.016164281504178212
0,0,0.06534925680366753
1,1,0.9377266610877358
0,0,0.0008372027938594471
1,1,0.996593757449375
0,0,0.03784120503679558
0,0,0.00442807593732564
1,1,0.9703144944696434
0,0,0.0007931727566037358
1,1,0.8684156415956996
0,0,0.39666608177343865
0,0,0.01175235489314651
1,1,0.6948766218298029
1,0,0.1322634675259524
0,0,0.0007656165896405148
0,0,0.0008330999178512192
0,0,0.014372915648962132
0,0,0.07064486766120984
0,0,0.010946852633018056
1,1,0.9904476258581092
0,0,0.10833921374632784
0,0,0.007086436868535468
1,1,0.9982724464156155
1,1,0.8232165706896521
1,1,0.6242231473477178
1,0,0.05933971758305529
0,0,0.0014203220213432582
0,0,0.002120964248117698
1,1,0.9702251356726737
0,0,0.006748338015154984
0,0,0.015438068328911581
0,0,0.41007532210749864
0,0,0.12736443267075573
0,0,0.4576398514970631
1,1,0.996556108141838
0,0,0.023996669717289462
0,0,0.003311740157908626
0,1,0.6727184023728385
0,0,0.005501790051055289
0,0,0.027760589006883923
0,0,0.258450223130702
0,0,0.006148023385543343
1,1,0.8856912104704162
1,1,0.9835880185832613
1,1,0.9175240424338392
0,0,0.11690991010518763
0,1,0.6635509873815398
0,0,0.044297648173306864
1,1,0.9950415225055429
0,0,0.1446313952153557
0,0,0.0008420695631022694
0,0,0.0003753709629497995
0,0,0.32398964243363415
1,1,0.9349214048082541
1,1,0.5785389295959077
0,0,0.15224789507719283
0,0,0.012683988709613946
0,0,0.0008436477251889706
0,0,0.007996472795263904
0,0,0.004152870351702172
0,0,0.2861471119834401
0,0,0.0030413100671769534
0,0,0.0002162778477006342
0,0,0.0015994932250227552
0,0,0.29059406553375394
0,0,0.20048620845826123
0,0,0.015339316246135016
0,0,0.3622370425900668
1,1,0.8687664809611247
0,0,0.0813351885184156
0,0,0.21299758707620392
1,1,0.9245603023371315
0,0,0.0031790795544776734
0,0,0.0725108593989564
1,0,0.3997554584765763
0,0,0.003151779770898973
0,0,0.0021043614205782197
0,0,0.0363109894472052
1,1,0.6664158151387651
1,1,0.9451480444198131
0,0,0.002671791413671716
0,0,0.05551605020575311
0,0,0.001559265676603715
1,1,0.9966380096309846
0,0,0.0022524443388293723
0,0,0.41986559809325225
0,0,0.04392627761997719
1,0,0.1888669440044687
0,0,0.04687959127180473
0,0,0.01066539438112423
1,0,0.44287515703983477
1,1,0.9706626504845904
0,0,0.018605402369247348
0,0,0.014847202984689577
0,0,0.014186578290432765
0,0,0.025025321858367516
0,0,0.001920932745208409
0,0,0.028428630900017113
0,0,0.1712541673309936
0,0,0.10511656676787029
0,0,0.003311119028793955
1,1,0.5780967776965907
0,1,0.6173156665711184
0,0,0.07401287893862384
0,0,0.00882350827792671
1,1,0.5380464343999235
0,0,0.0007798592940593955
1,1,0.9811863155450959
0,0,0.002890504617138412
0,0,0.00544896043266757
0,0,0.0019198840531517536
0,0,0.018702995658085555
1,1,0.9797990426908653
0,0,0.32626115157294205
0,0,0.06139408692001621
0,0,0.04571702164591091
0,0,0.002734560491177982
1,1,0.9677576262273696
1,1,0.8583302236144326
0,0,0.001980388221078357
0,0,0.0005240051040474205
1,0,0.4068505155778557
0,0,0.06502280070468858
0,0,0.006590796402100187
0,0,0.037738137922921945
0,0,0.007861968335871161
0,0,0.05603666548681403
0,0,0.01499493464038823
0,0,0.0017286895217057776
0,0,0.12277816050134825
0,0,0.007597596003987372
0,0,0.1132566479734652
0,0,0.001967629172989989
1,1,0.6789993576764606
0,0,0.005861546669210057
0,1,0.6572752397715014
0,0,0.002788404780858356
0,0,0.090769875105557
1,1,0.8989178856464204
1,1,0.6328964745100332
0,0,0.0008372027938594471
0,0,0.0043492789678918
0,0,0.34424309178997486
0,0,0.012516382986984417
0,0,0.17339942936205713
1,0,0.203318804827909
0,0,0.0703263971148668
1,1,0.9228839785435644
1,1,0.9661771628419378
0,0,0.08796568405946704
1,0,0.09518316466568538
0,1,0.8489103444637034
1,0,0.1440866199597296
0,0,0.1127947547929853
0,0,0.4044581061911331
1,0,0.2659976560609058
0,1,0.6112111780704113
0,0,0.006071695569039055
1,0,0.36929689310474706
0,0,0.0010620692836598
1,1,0.9708268798851505
0,0,0.0008372027938594471
0,0,0.001708356888562061
0,0,0.0017243974266833132
0,0,0.14336410245627773
0,0,0.0018866602160296224
0,0,0.0004396966227794199
0,0,0.09802940470053631
0,0,0.0013123427561253253
1,1,0.9858765577780484
1,1,0.9572836047841187
1,0,0.043981789715931016
0,0,0.03447032119652244
0,0,0.0006636665699994659
0,0,0.04978066930034848
0,0,0.12429500805027364
0,0,0.006590796402100187
0,0,0.007550621054885363
0,0,0.0008631520150741637
1,1,0.9612621530404407
0,0,0.001767182758134988
0,0,0.0018530500883978472
0,0,0.009700237073141304
0,0,0.025853976889451166
0,0,0.10536481655511253
0,0,0.030341146729912144
0,0,0.006148023385543343
0,0,0.0006337520232648084
0,0,0.4749202007095678
0,0,0.0014203220213432582
0,0,0.08053428786935539
0,0,0.001315071535994889
1,1,0.8432325910978704
0,0,0.00791286117169952
0,0,0.09729270096990951
0,0,0.23636956230537126
0,0,0.08685655901795297
0,0,0.0015515575582361807
0,0,0.04586034729473654
0,0,0.07223331443952047
1,1,0.7525398147259436
0,0,0.012241180503497762
1,1,0.9833364435796671
1,1,0.9792480563553835
0,0,0.0615243061639053
0,0,0.009897465208431157
1,1,0.7946023403346115
0,0,0.001050774014616868
1,0,0.07662388710387379
0,0,0.06487295645368306
1,0,0.18024486908889692
1,1,0.838247674566897
1,1,0.8370710213245822
0,0,0.020715143863590305
0,0,0.2315496111127466
0,0,0.0014462483825132665
1,1,0.7819397621803069
0,0,0.0003717009070970684
1,0,0.2761050822237319
0,0,0.001792859705366718
0,0,0.006590796402100187
0,0,0.0002162778477006342
0,0,0.03491665413993792
1,0,0.0011158016600634265
0,0,0.003172626264942918
1,1,0.9440357761936097
1,0,0.4120035140445544
0,0,0.13735556109893785
1,1,0.8533896120571496
0,0,0.1174702794389849
1,1,0.9535118349987951
1,1,0.9788701968868789
0,0,0.21028439827470916
1,1,0.9941693342672605
0,0,0.07524259932153818
0,0,0.028987011744385525
0,0,0.0006504914996976679
0,0,0.003417684523868726
1,1,0.9001991244690182
1,0,0.012683988709613946
0,0,0.06802688602174249
0,0,0.0006337520232648084
0,0,0.43979430130273456
1,1,0.5522588435838172
0,0,0.0006060977132246408
1,0,0.42397299681895395
0,0,0.0016242011372620934
0,0,0.08852394989731298
0,0,0.0003182204359630661
0,1,0.5990134339972794
0,0,0.014799028035828833
0,0,0.008260753273326607
0,0,0.001050774014616868
0,0,0.0012782089572478668
0,0,0.0035487532038103527
1,1,0.8849464445905416
0,0,0.0005970712881976655
