Actual,Predicted,y_score
0,0,0.20982023
0,0,0.23785773
0,0,0.20650245
0,1,0.2627133
0,1,0.325362
1,1,0.26454592
0,1,0.28494588
0,1,0.26013163
1,0,0.22934808
0,0,0.1913157
0,1,0.28372255
1,1,0.3878842
0,0,0.2505072
0,0,0.23628566
1,1,0.27904668
0,1,0.25807798
1,1,0.31617722
1,1,0.30646247
0,0,0.21096626
0,1,0.29137143
0,1,0.26637968
1,1,0.55823886
1,1,0.48534888
0,0,0.22999038
0,1,0.27918857
1,1,0.3093894
1,1,0.37396565
0,0,0.20039046
1,1,0.5573142
0,0,0.2027379
0,0,0.2238869
0,1,0.33286315
1,1,0.3766214
0,0,0.20196709
0,1,0.30923548
0,1,0.42647278
1,1,0.3009707
0,1,0.3625526
0,0,0.21008906
0,1,0.27233773
0,0,0.18583599
0,0,0.24731562
1,0,0.24660057
0,0,0.2064218
0,0,0.252239
0,1,0.30789614
0,0,0.21867271
1,1,0.5219287
0,1,0.3424319
0,0,0.2350553
0,0,0.2082841
1,1,0.27472332
0,0,0.24928476
0,1,0.31037098
1,1,0.4614579
0,0,0.24145617
0,0,0.22724499
0,0,0.17825885
0,0,0.1999068
0,1,0.31240493
1,0,0.23324266
1,1,0.32303423
0,1,0.287702
0,0,0.20699967
1,1,0.32810053
1,1,0.33841705
0,1,0.48576173
0,0,0.20518343
0,0,0.20019895
0,0,0.25230896
0,0,0.19082063
0,0,0.24602433
1,1,0.38050038
0,0,0.24005426
0,0,0.19501118
0,0,0.19653833
0,1,0.25403318
1,1,0.51496834
0,1,0.2604493
0,0,0.23862574
0,0,0.19570918
0,1,0.2827934
1,1,0.32579648
0,1,0.41722593
0,0,0.20875749
0,1,0.4325375
0,0,0.19819243
1,0,0.25124454
1,0,0.24967396
1,1,0.27576333
1,1,0.2670274
0,0,0.21577618
1,1,0.25394374
0,0,0.24816799
1,1,0.30212623
0,0,0.22172879
1,1,0.3776254
1,1,0.26448837
0,0,0.23338729
1,0,0.23812781
0,1,0.35355145
0,0,0.22203219
1,1,0.3850267
0,0,0.23768619
1,1,0.4303174
0,1,0.28245023
0,0,0.21426326
0,0,0.24512027
0,0,0.18996409
0,1,0.331191
0,0,0.20124541
0,0,0.19346948
1,1,0.48501337
0,0,0.21247166
1,0,0.2449435
0,1,0.2846109
0,0,0.21286534
1,0,0.23595996
0,0,0.22545327
0,0,0.2174786
0,1,0.25321168
0,1,0.28496003
1,1,0.44891265
0,0,0.25204337
0,0,0.19823061
0,1,0.43315294
0,1,0.28710368
1,1,0.25924885
1,1,0.547629
0,1,0.27276856
0,1,0.26129928
1,1,0.3410348
1,1,0.39312053
0,0,0.22345275
0,0,0.23338982
