Actual,Predicted,y_score
1,1,0.2597215
0,1,0.2952799
0,0,0.2012375
0,0,0.19134055
1,1,0.5465393
0,1,0.3902134
1,1,0.26905182
0,0,0.20447515
0,0,0.24538638
1,1,0.2813956
0,0,0.18592495
0,0,0.21075241
0,1,0.29427972
0,0,0.20623302
0,0,0.18775289
0,1,0.42958853
1,1,0.29015607
1,1,0.35973313
0,0,0.23624308
0,0,0.24400689
0,1,0.28205732
0,0,0.17697535
0,0,0.17769758
1,0,0.2189572
0,0,0.19967034
0,0,0.23136735
0,0,0.24282175
0,1,0.27303448
1,1,0.51701236
0,0,0.188148
1,1,0.58226866
0,1,0.3613451
0,0,0.2415637
0,0,0.23043661
0,0,0.2404936
0,0,0.24138504
0,1,0.49576834
0,0,0.19798715
0,0,0.18399908
0,0,0.20701528
0,1,0.26574567
0,0,0.22372419
0,0,0.19186637
1,1,0.28847787
0,0,0.2194437
1,1,0.28185576
0,0,0.21679617
0,0,0.20964664
0,1,0.470123
0,0,0.25216877
1,1,0.42899147
0,1,0.26415852
1,1,0.5068011
0,0,0.24551705
0,0,0.25076342
0,0,0.19715002
0,1,0.30598128
0,1,0.47042802
0,1,0.3035055
0,0,0.22890371
1,1,0.53272367
0,0,0.2471242
0,0,0.23287582
0,0,0.23744096
1,1,0.25980583
1,1,0.33762175
0,0,0.20451546
1,1,0.2607563
0,1,0.32492188
0,0,0.21811578
0,0,0.2254044
0,0,0.22981694
1,0,0.24112168
0,1,0.4631692
1,0,0.25579855
0,0,0.24430496
1,1,0.51111186
0,0,0.19397096
0,0,0.22917385
0,0,0.24681626
0,0,0.2219635
0,0,0.24977143
0,0,0.25042066
0,0,0.20965162
0,0,0.23233782
0,0,0.24159124
0,0,0.21267438
0,0,0.20052959
0,0,0.2340249
0,0,0.19022094
0,0,0.1975286
0,0,0.24447374
0,0,0.20658529
0,0,0.23384021
0,0,0.18687278
0,1,0.33265263
1,1,0.30382764
0,1,0.2589791
0,0,0.20009892
0,0,0.25323308
1,1,0.54103655
0,0,0.24974447
0,0,0.23816429
1,0,0.2171204
0,0,0.20734404
0,0,0.22459787
0,0,0.24711227
0,1,0.35515356
0,0,0.22860178
0,0,0.17907958
0,0,0.20868012
1,1,0.39822415
0,0,0.25032288
0,0,0.19409797
0,0,0.2001415
0,0,0.25304392
0,0,0.23492812
0,0,0.219248
1,1,0.27830228
0,0,0.24332234
0,1,0.36197627
0,0,0.20022473
0,0,0.21500996
0,0,0.20805846
0,0,0.19808942
0,0,0.23195834
0,1,0.28397128
0,0,0.17031494
1,1,0.2734755
0,0,0.24166612
0,0,0.21386167
0,1,0.26859048
0,1,0.2965437
0,0,0.22175899
0,0,0.23743872
0,0,0.20442943
0,0,0.21765402
1,1,0.27538988
1,1,0.36620674
0,0,0.20429681
0,0,0.18837734
1,0,0.22724666
0,0,0.1921704
1,1,0.35596094
1,0,0.23285948
0,0,0.19842876
0,1,0.29021186
0,0,0.21473442
0,0,0.20632488
0,0,0.23939428
1,0,0.22428179
1,1,0.29907864
0,0,0.19964866
0,0,0.20975669
0,0,0.24346659
0,1,0.4164684
1,1,0.5438395
0,0,0.25021204
0,0,0.22992313
1,1,0.54500884
0,0,0.19523504
0,1,0.33418524
0,0,0.20854484
0,0,0.22418976
0,0,0.23419808
0,0,0.24037966
0,1,0.37416965
1,1,0.40826175
1,1,0.5574708
0,0,0.21999475
0,1,0.25749412
0,0,0.21001236
0,0,0.18327428
0,1,0.27740178
0,1,0.39931977
0,0,0.18220289
0,0,0.21986172
0,0,0.21131253
0,0,0.19050808
0,0,0.2045142
0,0,0.2088863
0,1,0.38403654
1,0,0.25177252
1,1,0.32762042
1,1,0.3361897
0,0,0.2246766
0,0,0.23887159
0,0,0.22253777
1,1,0.309241
0,0,0.20671754
0,0,0.22173056
1,1,0.5139789
0,1,0.3214322
1,0,0.20174575
0,0,0.22449403
1,1,0.332021
0,1,0.2616
1,1,0.2818372
0,0,0.19017176
0,0,0.24748683
1,1,0.3222174
0,0,0.18220656
0,0,0.24364188
0,1,0.32537422
0,1,0.2931081
0,0,0.21889155
0,0,0.23498535
0,0,0.22311595
1,1,0.2857662
0,0,0.2010882
0,0,0.1944608
0,0,0.24130431
0,0,0.22653368
0,0,0.2163668
0,0,0.19412027
0,0,0.18974444
0,0,0.21072423
0,0,0.23046191
0,0,0.21747991
0,0,0.23712146
1,1,0.36015397
0,0,0.1867099
0,0,0.24865796
0,1,0.26220828
0,1,0.31952688
1,0,0.24608845
1,0,0.25060192
1,0,0.24608673
0,1,0.2571802
1,1,0.5209346
0,0,0.20848215
0,0,0.19733205
0,1,0.27624947
0,0,0.22592819
1,0,0.25582984
0,0,0.22402178
1,1,0.36095965
0,0,0.23486672
1,1,0.28720677
0,0,0.22771813
0,0,0.23157783
1,1,0.3515102
0,0,0.23690432
0,1,0.25882086
0,0,0.19848137
1,1,0.42266697
0,0,0.19822308
0,0,0.25448334
0,0,0.19671288
1,1,0.54079336
1,0,0.24993071
0,0,0.23361075
0,0,0.23891169
1,1,0.30639595
0,0,0.1848405
0,0,0.21093231
0,0,0.20517105
0,0,0.22848637
0,1,0.33410543
0,0,0.20280424
1,1,0.26062986
1,1,0.3501694
0,1,0.2950648
0,0,0.18683438
0,0,0.19609359
0,1,0.443341
0,0,0.22822647
1,1,0.26341268
0,0,0.20624894
1,0,0.2285659
0,0,0.20580608
0,0,0.1930084
0,0,0.17594491
0,0,0.23981206
1,0,0.21597418
0,1,0.26738247
1,1,0.26624963
0,1,0.28375846
0,0,0.24169338
0,0,0.2201335
0,0,0.19172983
0,0,0.19178097
0,1,0.44522005
0,0,0.22396718
0,0,0.24789411
0,0,0.17191815
0,0,0.2523238
1,0,0.22968638
0,1,0.28737482
0,1,0.27699035
1,0,0.24471818
0,0,0.19784616
1,0,0.22388564
1,1,0.35209066
0,0,0.20684083
0,0,0.23027512
0,0,0.21632499
0,0,0.2470271
0,0,0.18348853
1,1,0.29758987
0,0,0.2255313
0,1,0.58137393
0,0,0.20568134
0,0,0.19231305
0,0,0.18798895
0,0,0.22281848
0,0,0.24871916
0,0,0.25502145
1,1,0.2843252
0,1,0.25737572
0,0,0.25644225
0,0,0.24528463
0,0,0.24432361
0,0,0.250099
0,0,0.22657928
0,0,0.2064711
0,1,0.28598315
0,0,0.20733215
1,0,0.25480166
1,0,0.23773144
1,1,0.32402763
0,0,0.2563324
0,0,0.20563978
0,0,0.19008137
0,1,0.32480556
1,1,0.3330971
0,1,0.27962208
1,0,0.24134986
0,0,0.21907644
0,1,0.31622615
1,0,0.22685514
0,0,0.21192558
0,0,0.22276744
0,0,0.20301388
1,1,0.30883577
0,0,0.20461969
1,1,0.4803658
1,0,0.22428045
0,0,0.22480403
1,0,0.21438669
0,0,0.24475309
0,0,0.21997802
0,0,0.2390032
0,1,0.36364108
1,1,0.2793393
0,0,0.2520339
1,0,0.25192997
1,0,0.22694665
1,1,0.56541836
0,0,0.2405723
0,1,0.26296246
0,0,0.25345117
0,1,0.2629342
0,0,0.19174844
0,0,0.23185451
0,1,0.26871136
1,0,0.25108144
1,1,0.54052913
0,0,0.2352526
0,0,0.19362442
0,1,0.31149727
0,0,0.23090713
0,0,0.20251496
1,1,0.40773666
0,1,0.3066503
0,1,0.33535516
0,0,0.1836675
0,0,0.22711119
0,0,0.20755622
0,0,0.2125922
0,1,0.26425457
0,1,0.42756408
0,0,0.18547252
0,0,0.20081963
0,1,0.3505955
0,0,0.20920208
0,1,0.26526803
0,0,0.21828596
0,0,0.22134589
1,1,0.2675282
0,1,0.32424864
