Actual,Predicted,y_score
0,0,0.040162675
0,1,0.08178979
0,0,0.04751562
1,1,0.08440685
1,1,0.26994687
0,0,0.05450681
0,0,0.04660332
0,0,0.049942203
0,0,0.056399927
1,1,0.7148413
0,0,0.057205457
0,0,0.035128884
0,0,0.05592596
0,0,0.03908498
0,0,0.042319883
0,1,0.2775069
0,1,0.14029661
0,1,0.088744245
0,1,0.0840679
0,0,0.04117972
0,0,0.04638596
0,1,0.09789564
0,1,0.36527294
0,0,0.040449124
0,1,0.12966925
0,0,0.04783846
0,1,0.1035817
0,0,0.067201845
0,0,0.07704926
0,1,0.11114604
0,0,0.042036183
1,0,0.07311029
0,0,0.07523217
0,0,0.04474492
1,1,0.15017919
0,1,0.14722106
0,0,0.046072133
0,1,0.39810053
1,1,0.7469816
0,0,0.05778462
0,0,0.041053735
1,1,0.14709558
0,0,0.038313955
0,0,0.046366476
1,1,0.092988975
0,1,0.089267746
1,1,0.82434756
1,1,0.96818423
0,0,0.03770824
0,0,0.05176137
1,1,0.69804555
0,0,0.051856752
1,0,0.04993093
0,0,0.04191115
0,1,0.1099761
0,1,0.09132487
0,1,0.5476687
1,1,0.20004603
0,1,0.12723817
0,1,0.10183761
1,1,0.42649868
1,0,0.055357747
0,1,0.092603624
0,1,0.11286042
0,0,0.037802216
0,0,0.04848266
0,0,0.0467231
0,0,0.043296922
0,0,0.0581194
0,0,0.04665707
0,1,0.19141884
1,1,0.081138514
0,1,0.096751995
0,0,0.044084907
0,1,0.103263415
1,1,0.2856034
0,0,0.046331853
0,1,0.08971585
0,0,0.042337537
0,1,0.115614854
0,1,0.23130906
0,1,0.089720294
0,0,0.072882056
1,1,0.12249239
0,0,0.05370966
0,0,0.06047552
1,0,0.055224918
0,0,0.052871514
0,0,0.055270664
0,0,0.052103266
1,1,0.67448866
1,0,0.07752033
1,0,0.07844217
1,1,0.081768036
0,0,0.05733396
0,0,0.039425146
1,1,0.22730663
0,0,0.039646626
1,1,0.23210983
0,0,0.041203327
0,0,0.06556829
0,0,0.04387144
0,1,0.16350485
0,0,0.051594414
0,0,0.041746754
0,1,0.13531558
0,0,0.048265483
0,0,0.041361712
0,1,0.10179836
0,0,0.04380818
0,1,0.091633126
0,1,0.12414011
0,0,0.04918529
0,1,0.19552699
0,1,0.40844586
0,0,0.03685303
0,1,0.26978236
0,0,0.051777054
0,1,0.116532125
0,0,0.04889268
1,1,0.4885358
0,0,0.045786638
0,1,0.08248394
0,0,0.040904798
1,1,0.10290993
0,0,0.06459735
0,1,0.34938627
0,1,0.08053608
0,1,0.079459056
0,0,0.04827048
1,1,0.55043304
1,1,0.7212268
0,0,0.054511297
0,0,0.04441952
0,0,0.04697444
0,1,0.10255826
0,0,0.044630837
1,1,0.081917346
1,1,0.1346338
1,1,0.93499595
0,0,0.07467177
0,1,0.17478776
1,1,0.7803611
0,1,0.12124641
0,0,0.06655226
1,1,0.0998458
0,1,0.19198734
0,0,0.047396664
0,0,0.045742583
0,1,0.11724096
1,1,0.08465832
0,1,0.083624996
0,0,0.046323266
0,0,0.04481116
1,1,0.8935488
1,1,0.0890684
0,1,0.78765815
0,0,0.045019988
0,1,0.12829995
1,1,0.10070972
0,1,0.098774604
0,0,0.02940087
0,0,0.065615684
0,0,0.050715875
0,0,0.0579664
1,1,0.09412028
0,0,0.043710083
0,1,0.0821106
0,0,0.06798319
1,1,0.31756783
0,0,0.036935627
0,0,0.078139365
0,0,0.056980494
0,0,0.07515802
1,1,0.50777173
1,1,0.11135723
1,0,0.067605056
1,1,0.80298
0,0,0.040246647
0,1,0.08356114
0,0,0.06071517
1,1,0.094681226
0,0,0.049930234
0,0,0.057401955
0,0,0.04409415
0,1,0.1494149
0,0,0.052936453
0,1,0.140362
0,0,0.07228017
0,0,0.049440224
0,0,0.04568935
0,0,0.05763
0,0,0.06094353
0,0,0.06855806
0,0,0.037103932
0,1,0.3506499
0,0,0.0712975
0,1,0.46669567
1,1,0.6816741
1,1,0.13485172
0,0,0.04250788
0,0,0.04250979
0,0,0.035582244
1,1,0.96385974
0,0,0.04631126
1,1,0.9525644
0,0,0.05211394
0,1,0.11722295
0,1,0.24579947
0,0,0.034884617
0,1,0.0800917
1,1,0.1534894
1,1,0.12466956
1,1,0.093907006
0,1,0.13267262
0,0,0.04220601
0,0,0.04531656
0,0,0.07229201
0,1,0.19967915
0,1,0.120998375
1,1,0.13630249
0,1,0.54263747
0,1,0.18309568
0,1,0.1120628
0,0,0.049986176
0,1,0.2327599
1,1,0.3441984
1,1,0.25241703
0,0,0.051623914
0,0,0.06872378
0,0,0.047798216
0,1,0.1774204
0,1,0.08527063
0,0,0.0457769
0,0,0.05477628
0,0,0.046830345
0,0,0.07854971
0,0,0.068303466
0,1,0.082912214
0,1,0.4592999
1,1,0.09684611
0,1,0.17181334
0,0,0.06144509
1,0,0.062267512
0,0,0.04047214
0,1,0.08276476
1,1,0.19719085
0,0,0.058583282
0,1,0.09590674
1,1,0.18795028
0,1,0.14021042
1,1,0.09164066
1,1,0.093242645
0,1,0.07967639
0,0,0.03904406
0,0,0.07698267
1,1,0.95183766
1,1,0.60385853
0,0,0.0488712
0,0,0.053791415
1,1,0.11717833
1,1,0.63651234
0,0,0.044688474
1,1,0.40403664
0,0,0.048134707
0,0,0.04587808
0,0,0.0480664
1,1,0.27294895
0,0,0.043546118
0,1,0.107181154
0,1,0.1563286
1,1,0.14634715
0,1,0.5301707
0,0,0.054366425
0,0,0.07605667
0,0,0.0496394
0,0,0.045349278
1,1,0.082335934
0,0,0.04644304
0,0,0.054920904
0,0,0.055974014
0,0,0.040226445
1,1,0.8076326
0,1,0.20052241
0,1,0.08368633
0,0,0.03780208
1,0,0.058829486
0,0,0.062297463
0,1,0.24212867
1,1,0.63556445
0,0,0.051235516
0,1,0.08131511
0,0,0.039966185
0,0,0.046405505
0,1,0.1565558
1,1,0.14167392
1,1,0.7469816
0,1,0.094756424
0,0,0.054179743
1,0,0.05819448
1,1,0.36581087
0,1,0.3595207
0,0,0.04466763
0,0,0.042488407
0,0,0.065921865
0,0,0.037074782
0,1,0.081370376
1,1,0.2817988
0,0,0.0629092
0,0,0.04978648
0,0,0.047003053
0,1,0.094586074
1,1,0.88652474
0,0,0.07098688
0,1,0.10133553
0,0,0.03877349
0,1,0.08158165
1,1,0.09556581
0,1,0.30868068
0,0,0.044470962
0,1,0.1335464
0,0,0.04653785
1,0,0.03912982
1,1,0.1688606
1,1,0.21754794
1,1,0.10108687
0,1,0.16866598
1,0,0.06766139
0,1,0.13246305
1,1,0.35709628
0,0,0.042807765
1,1,0.25193542
1,0,0.06605091
0,0,0.05957795
1,0,0.050321393
0,1,0.16800842
0,0,0.06060844
1,1,0.6812364
0,0,0.047560785
1,1,0.1810689
0,0,0.052488085
0,0,0.04920751
0,0,0.06759742
0,0,0.040928997
0,1,0.09349572
0,0,0.039499052
0,0,0.041689176
1,1,0.86138636
0,1,0.122472174
1,1,0.08211765
0,0,0.06773034
0,1,0.11011334
1,0,0.06999052
0,1,0.17355828
0,1,0.15758698
0,1,0.104421414
0,0,0.06319172
1,1,0.39490876
0,0,0.07377266
0,0,0.042674452
0,1,0.24590197
0,1,0.10992004
1,0,0.06551568
1,1,0.96116436
0,1,0.08180734
0,0,0.06396379
1,1,0.1058234
1,1,0.34616786
0,0,0.036485214
0,0,0.071247846
